frame,distance,distance_smooth
1392.0,591.6220039357313,591.5622815492673
1393.0,590.524694290743,592.0979663890644
1394.0,591.8150240738836,592.7240928300303
1395.0,591.5809067229786,593.5290668493774
1396.0,595.581772156149,594.6067184328847
1397.0,596.3667562139593,595.6709546528011
1398.0,598.4484066407326,596.5973739233414
1399.0,599.8729761050926,597.3112606562382
1400.0,596.1883151170614,597.8026477892586
1401.0,597.7814195852579,597.9744081153946
1402.0,597.4662974329442,598.0241798225484
1403.0,597.6145024582867,597.8632448322579
1404.0,597.434913278194,597.8709012647357
1405.0,597.8728155356565,597.8403252416335
1406.0,597.2494009532672,598.1736527079269
1407.0,598.8135162015774,598.5999049714078
1408.0,599.0935942600928,598.6974200553552
1409.0,599.3728680390329,598.7388743568189
1410.0,598.4589994166381,598.704556864226
1411.0,598.4931829505862,598.3332975383206
1412.0,598.6558934042073,597.5804346656565
1413.0,596.2829045207501,596.6659892044147
1414.0,596.4573862089483,595.4887014959339
1415.0,594.5589058518175,594.6877004740668
1416.0,593.9905432873571,593.9924046438787
1417.0,591.4296986794192,593.480848847479
1418.0,591.4861673032262,592.8999261786553
1419.0,592.514848172711,592.6712028221716
1420.0,593.0850105667529,592.3310501370314
1421.0,594.5909850745746,591.9646654597975
1422.0,592.5229947796354,591.8824784502252
1423.0,592.0915358640058,591.7812457293554
1424.0,591.3051470044251,592.6997045290884
1425.0,592.3107571609726,593.2394383744629
1426.0,590.0802696684776,593.7293387792959
1427.0,593.6367129829157,594.133141913056
1428.0,595.2319163145725,594.4379550792786
1429.0,596.8131989937917,594.4914296092827
1430.0,600.2668527053524,594.0708962144955
1431.0,592.3777104435236,593.5013127859183
1432.0,592.4656953438334,592.0608996920057
1433.0,590.5177745643105,591.3013631974104
1434.0,589.2960720160182,590.6897806448326
1435.0,587.584680217818,590.792950108777
1436.0,589.4750272719058,591.6829513938299
1437.0,591.4309723288169,593.1666650361656
1438.0,592.0257335797548,595.4318990857355
1439.0,602.3149552079209,596.9153123750401
1440.0,601.8625717416663,598.7230123231689
1441.0,601.9195530443625,599.8503845732055
1442.0,601.6904156693537,599.829143484867
1443.0,598.7599067194662,599.4804314081483
1444.0,596.8016967732716,598.1790775554484
1445.0,595.4946451595675,596.1252572237752
1446.0,596.7614581478551,594.3514543249823
1447.0,591.076214535559,594.3365808619338
1448.0,590.4256593855956,594.088959248319
1449.0,595.3469308890494,593.3328905045241
1450.0,590.456334840278,594.2584594486018
1451.0,594.771048149863,595.0594622425987
1452.0,601.6660449175808,595.9891437300371
1453.0,598.4625040705131,595.9380500737741
1454.0,589.9900978379898,595.5044591091605
1455.0,591.9901003464822,593.6859266810167
1456.0,601.6487736785947,591.062712821815
1457.0,589.0967035444429,588.5601801427156
1458.0,586.1586327441868,585.2325453263818
1459.0,577.5128113537373,582.0991373137338
1460.0,578.1382748204826,580.8381061782906
1461.0,576.906672497624,580.2621622507595
1462.0,578.8189777131456,579.8385191148874
1463.0,580.3302827661182,580.2206284470915
1464.0,581.7835596339779,582.7336565211683
1465.0,585.2573450988319,585.08714477063
1466.0,591.6514248679551,587.6433185337489
1467.0,590.0299052983269,589.2281256191766
1468.0,591.9821166973634,590.4916407006931
1469.0,590.774671059399,591.2443793681124
1470.0,591.443889683408,590.94149495933
1471.0,590.9992826027642,590.5080005451986
1472.0,589.6606094355682,589.9495379280172
1473.0,588.6198605348171,589.4342733641331
1474.0,588.8742151681527,589.5267127568195
1475.0,588.579852156567,589.6377377416327
1476.0,586.3068477119328,590.0932320275891
1477.0,593.3444350018189,590.6950153323764
1478.0,593.2345209693575,591.5306187690525
1479.0,592.6239587400095,592.4635604481815
1480.0,593.0148543171314,593.3052402006862
1481.0,593.8583395276066,593.8860355640224
1482.0,594.0010211580108,594.2477057535527
1483.0,594.6059506820574,594.2876621155673
1484.0,593.9430457789026,593.6326901173035
1485.0,593.5166500343875,593.1973365401288
1486.0,592.806680795859,592.4550444580018
1487.0,591.6729150152685,591.479911561466
1488.0,590.8911909910378,590.611924692002
1489.0,590.0146994514749,589.7352322326628
1490.0,588.7707919103251,589.4553111771938
1491.0,587.4293232211402,589.2535612901669
1492.0,587.7754968632622,589.34747025424
1493.0,589.3748647649124,589.6087912792384
1494.0,590.8694695903954,589.8742111735967
1495.0,590.5869676307547,590.6523614827496
1496.0,593.2489610404,590.2957056945854
1497.0,589.4074884954496,590.06480487431
1498.0,590.8519543596022,589.5769903115523
1499.0,589.1802927960704,588.8451260265612
1500.0,588.1552164792291,588.0587575759018
1501.0,588.1792204578426,587.342600535563
1502.0,580.0999998242221,586.9070706979903
1503.0,588.6764895168961,586.5626378672941
1504.0,586.9880437349118,586.9183941486925
1505.0,587.9217842960866,587.5677747134401
1506.0,588.2925242754716,587.5299045404861
1507.0,588.2443510869937,588.4119862418364
1508.0,589.1139920270602,588.394736139486
1509.0,589.2047379568829,589.3979974097019
1510.0,590.2324345446248,588.2753059121649
1511.0,589.1690534811265,588.7150237372197
1512.0,583.1687345492221,588.0917805094616
1513.0,592.7692957910646,588.5278542537391
1514.0,583.8631549294781,587.992768711449
1515.0,592.5092218079069,588.1888494335584
1516.0,582.7849914332871,588.4157859207551
1517.0,593.1053100320717,587.7607088404084
1518.0,584.3322031872825,587.3160218674545
1519.0,592.9846824205287,587.2267709438964
1520.0,582.642461846526,587.2303630529104
1521.0,591.5911951222138,588.0008627392789
1522.0,584.1400609256133,587.2302788816955
1523.0,581.7256384102967,587.6961313096097
1524.0,590.1775568438721,587.437063655243
1525.0,593.0810012805503,588.6007117602373
1526.0,593.2426413956799,589.2082259263573
1527.0,586.0510422730008,591.0139609252235
1528.0,586.8578587050296,591.8126152518666
1529.0,594.8245785167962,593.5826473112384
1530.0,595.5638311243454,594.4765328144076
1531.0,596.6876500775669,594.7007254568483
1532.0,596.6527631957803,595.320816807807
1533.0,596.6341285040045,596.5835992311855
1534.0,595.9123243108071,596.8940425268706
1535.0,596.4237675737968,596.5330406475381
1536.0,595.5274934769506,595.5423075315107
1537.0,595.8736049041329,595.0590865613208
1538.0,594.8386061549858,594.6216082933449
1539.0,595.0245716222655,594.2333095026411
1540.0,588.5150122324102,593.8206189678955
1541.0,596.3415243671864,593.3854864692172
1542.0,593.0486668601221,593.0181359751954
1543.0,593.8757219802584,592.9956581300469
1544.0,593.3075593191337,593.0107117538103
1545.0,592.4126624430539,593.1673015360716
1546.0,592.4777576326417,593.2607917730429
1547.0,592.995182206271,593.6780159249921
1548.0,594.4497633803416,593.4244803777123
1549.0,594.9076422262123,593.8629957835304
1550.0,593.7341636199451,594.201310337045
1551.0,593.8616418931064,594.6109731938329
1552.0,594.4270513489006,594.9876470308504
1553.0,596.2442838493535,595.1142289013874
1554.0,595.54827668213,595.2449058370463
1555.0,595.2498331362228,595.4890962832466
1556.0,596.3560657855336,595.7817513745066
1557.0,595.4621078501016,596.1276282852011
1558.0,595.8840376962378,596.4811063404586
1559.0,595.9907769877676,596.6382049882448
1560.0,597.7445610462345,596.9101741788144
1561.0,597.9226998325641,597.2881970634054
1562.0,596.9738147697225,597.6418671377304
1563.0,597.8597770645634,597.7686313485534
1564.0,598.5366174289843,598.3919273750779
1565.0,597.2856032331555,598.8480383994289
1566.0,598.6896346304119,598.5144089572893
1567.0,597.3969426151049,597.627205831544
1568.0,597.604589562477,596.4701808436604
1569.0,596.5024470167604,594.8483011150129
1570.0,597.1983227539916,593.074315082133
1571.0,590.5331643953316,591.1517328687991
1572.0,584.7486151390665,589.2698093104674
1573.0,585.3166492979751,587.6542667151734
1574.0,584.227410821224,585.8568189989077
1575.0,582.9125096443859,583.8331697398459
1576.0,583.5934332673605,581.3158575069409
1577.0,580.2961604167348,578.5767412735802
1578.0,578.6036011426504,575.7754649015956
1579.0,575.5128974742372,572.0814031234477
1580.0,566.0736368013469,567.5334846929098
1581.0,561.9154934071282,562.7236111579821
1582.0,555.1616048392524,557.8020029077928
1583.0,552.817415971586,552.9768409954479
1584.0,547.7402672815025,548.6159734647429
1585.0,544.2383145482652,544.7480551808688
1586.0,542.1561952934517,541.4954217579499
1587.0,539.0412656508785,539.0616987507294
1588.0,537.3046261294674,536.8799855540386
1589.0,535.2207889959365,535.1353469628415
1590.0,532.9769402045366,533.5768012765077
1591.0,532.4169190126014,532.5111644162448
1592.0,530.3249124152593,531.0322763974317
1593.0,530.8720961386989,529.8908981961636
1594.0,530.8101715726169,529.4328097820302
1595.0,529.0261455764805,529.1312035582699
1596.0,528.9375395453843,528.9467849636635
1597.0,527.4573835059003,528.9237318130173
1598.0,525.9149368123024,528.9723912361486
1599.0,531.5608369735099,529.2227590696334
1600.0,532.2819264453124,529.3717859400167
1601.0,529.7484876122924,530.2045434025265
1602.0,529.8049542320745,530.9463598570858
1603.0,531.3649755462652,531.2282813009764
1604.0,532.2097714793669,531.5023027146651
1605.0,533.2054228359506,532.1847258974468
1606.0,534.4328766204326,533.3336960606724
1607.0,537.331787571624,535.6784007274262
1608.0,534.1632770552229,539.5370212697322
1609.0,537.8320387330593,543.1895924952686
1610.0,545.917553820934,547.2027144131696
1611.0,554.8189971225377,551.695510491472
1612.0,560.2489991422492,556.4600283176925
1613.0,564.3269673610796,561.3974369661827
1614.0,569.6883799989117,566.4155491343652
1615.0,566.5778256894089,571.7753960468459
1616.0,574.7550899902881,575.4380553385184
1617.0,579.6423980154568,579.1106682848265
1618.0,584.1556175355164,583.5403988417376
1619.0,589.2835110961341,589.549334515627
1620.0,594.5332427143904,596.1260589763758
1621.0,599.6862854242457,602.6767121423609
1622.0,602.1892844463375,609.3558184257631
1623.0,618.5546169062475,614.5835621951672
1624.0,626.0168696687986,619.4365383950969
1625.0,630.9550823552415,623.5479814945693
1626.0,627.4680978607408,627.0124253697254
1627.0,627.3923689021741,629.7550928544899
1628.0,629.617806618545,631.7673064224791
1629.0,629.8620209145695,633.8439940827219
1630.0,633.5443241933381,635.0555296728261
1631.0,636.0806662073088,637.5344283354525
1632.0,639.7987686443024,640.0703398186162
1633.0,642.0059301063702,642.9036226242065
1634.0,645.5233395770324,643.7551918071393
1635.0,650.5052276631958,644.0935043746181
1636.0,646.6981769721986,643.9910098524257
1637.0,646.1297251421031,643.0487384953419
1638.0,638.768894027237,642.1063507507995
1639.0,637.1575586100121,640.7501843134619
1640.0,631.3877313370843,639.2419548025631
1641.0,640.5234952414429,638.0347665723253
1642.0,639.3051769146573,637.4371587416844
1643.0,638.8027579308086,638.0045369332884
1644.0,640.5453553183929,638.6297541954373
1645.0,637.6774444005833,639.6902999694967
1646.0,638.6750847504925,639.9628877834199
1647.0,641.3485978866598,639.7747259945322
1648.0,640.5864519841663,638.8215939072993
1649.0,639.5948595057881,638.4112930321094
1650.0,636.7963835694469,637.9694101969192
1651.0,636.299626875381,637.0281623727947
1652.0,634.0026104389734,635.8921054545397
1653.0,634.5114728241713,634.6419510791496
1654.0,635.6201321862953,633.3740115547935
1655.0,632.5953066092844,632.1250530209156
1656.0,631.6699690409719,631.0516900808487
1657.0,627.6019290489504,629.8689651615962
1658.0,627.9824589439579,628.580691476943
1659.0,629.7221497271233,627.5293311080464
1660.0,626.0106807553378,626.330236055347
1661.0,623.6866270164612,625.1733715295516
1662.0,624.775208218346,624.4212438942751
1663.0,622.6480971438078,623.1482514900073
1664.0,623.6294741100091,622.4820218065884
1665.0,623.0495808229169,621.6738356945417
1666.0,620.6470308704089,621.1239175658602
1667.0,619.3813304113835,621.7237509179287
1668.0,619.3771291189323,621.3520402387909
1669.0,617.8394973737061,620.3356450599432
1670.0,623.1736612369984,619.0070358547215
1671.0,620.0797496419794,617.1659011544607
1672.0,619.0494238941874,615.3285660951743
1673.0,617.2694935121057,613.6543078776753
1674.0,605.5541396565054,611.8376823936403
1675.0,606.7042918070331,610.038876015775
1676.0,605.9577757039721,608.37388327615
1677.0,606.5157345737321,606.8448587781195
1678.0,607.5279049358203,606.4008733623009
1679.0,608.1893158566849,606.1192126562347
1680.0,607.0909193212767,606.4147390384649
1681.0,607.1766785322465,607.0891647359746
1682.0,606.722389646159,606.8182930819436
1683.0,607.068429238489,606.6621230245842
1684.0,606.2827915912599,606.1717776762141
1685.0,604.7789911569979,605.8244006787106
1686.0,605.8563162922654,605.3345348369704
1687.0,604.988719060232,605.2128073768146
1688.0,605.4375488152484,605.0534611382124
1689.0,605.394127612914,605.1039339704903
1690.0,604.2842393881917,605.2670410293858
1691.0,606.1620311213406,605.8590073181209
1692.0,604.900644196156,606.5910401252054
1693.0,608.104877252177,607.3632509659494
1694.0,607.3674597204479,608.0802707401621
1695.0,608.9586215037376,608.6579923620797
1696.0,609.6015445364743,609.0715863898434
1697.0,610.9517034960777,609.310950165773
1698.0,609.7110771435334,608.9993654502109
1699.0,609.1428718483946,608.6047986875375
1700.0,606.9126004752678,608.0561024567597
1701.0,607.2323751164027,607.5836837229094
1702.0,606.0955741493407,606.8514061906034
1703.0,605.8235353162402,606.2310452156411
1704.0,604.8495541036053,605.781833442574
1705.0,606.2120441007941,605.3868700127877
1706.0,606.801190486742,604.9968773515787
1707.0,604.5307513694911,604.9081349240265
1708.0,604.4071345067019,604.6654813879697
1709.0,604.7499498031449,604.7239872610221
1710.0,604.3496984145353,604.7418846430048
1711.0,602.9863048391168,604.7777019108365
1712.0,604.8216247489866,604.6355009576353
1713.0,606.1219865815428,604.6267326013556
1714.0,605.0616135357828,604.8013923840774
1715.0,606.1464504991866,604.9152664165936
1716.0,604.7833135811857,605.0848905127501
1717.0,604.7155087943485,605.3026561924537
1718.0,604.5334728794151,605.6949320625664
1719.0,605.4791221221923,606.0549539070441
1720.0,606.4876734590454,606.453654269918
1721.0,607.5155217183687,607.1059784982439
1722.0,607.8571014092767,607.7310140997699
1723.0,608.4777038342744,608.3857203610797
1724.0,610.0770205510124,608.9257004580827
1725.0,609.6130382948551,609.3028924596133
1726.0,608.6831942692905,609.620878168871
1727.0,610.0874654708973,609.8410950593629
1728.0,609.8372204137324,610.0764544779869
1729.0,609.4693123743668,610.2788845242405
1730.0,610.5639562575276,610.542046524954
1731.0,610.4317346621525,610.615741373214
1732.0,611.3592329474528,610.7275797020516
1733.0,610.5701224599328,610.5129144904093
1734.0,610.831588189267,610.089211808671
1735.0,610.0913352559064,609.6255995537989
1736.0,609.8659238800583,609.0798818036369
1737.0,607.437741831505,608.3990763920624
1738.0,607.1487765830675,607.6372890829584
1739.0,606.0443702819565,606.6873501530672
1740.0,607.0514383305582,605.9004104406295
1741.0,606.3312060661224,606.1816221574795
1742.0,606.5083771849655,606.6891340073346
1743.0,606.0174016792355,607.2557359875362
1744.0,605.8232146660276,608.217994703841
1745.0,607.658353591228,608.9853663218523
1746.0,611.7947984558446,609.9094891082209
1747.0,616.7107506633228,610.9241557479472
1748.0,610.3691294538921,611.9796109646104
1749.0,611.1837761465234,612.9775598541872
1750.0,613.3918927060718,613.7863465573416
1751.0,612.8301228092254,614.2351193800373
1752.0,615.1766405962292,614.3496480151563
1753.0,615.6670824666337,614.3783806728885
1754.0,614.5975793348301,614.5137277511501
1755.0,615.1878179716546,615.3355026914917
1756.0,614.2751479680632,614.9408268164132
1757.0,614.3993414655779,614.4091339429101
1758.0,614.9114502422113,613.9747792466619
1759.0,614.520708229219,613.356642579472
1760.0,612.9133890844254,613.0154030604576
1761.0,612.6396910631232,613.2981501974339
1762.0,609.2868630125862,613.1688702004249
1763.0,613.2641041175439,613.0731742929393
1764.0,613.3420678733207,612.7049315501221
1765.0,613.4149199223641,612.2196838768973
1766.0,614.2273554253823,611.9734835254575
1767.0,614.2801137913013,611.7143013261215
1768.0,608.1969421334129,611.3079714537639
1769.0,609.3108258839392,610.626908937116
1770.0,608.0879938592888,609.4429537970709
1771.0,608.5559744887113,608.5210597685774
1772.0,609.1599338676124,607.4591524367452
1773.0,606.8525963329622,606.4436489224868
1774.0,605.6517003871116,605.4696141979512
1775.0,603.5717553015879,604.6528415617631
1776.0,603.5674120840292,602.8819660870956
1777.0,601.6512686012915,601.1323308419851
1778.0,599.1890966927825,598.9209270269495
1779.0,598.0356819382512,597.2004272533046
1780.0,595.1596008337907,595.6394579862401
1781.0,593.449166985268,594.1241595892744
1782.0,590.4086025153589,592.9043602360989
1783.0,591.2640714487981,591.255610752853
1784.0,589.5637248671079,590.2997741238944
1785.0,592.0902181271657,589.0389627422563
1786.0,587.7416274198687,588.0061685918861
1787.0,587.2913728597923,586.8463438445842
1788.0,585.6949637103464,584.9885215184478
1789.0,581.6885642541828,583.0468035284975
1790.0,584.2860881944837,581.0092013810253
1791.0,578.0321194843091,579.3906667547319
1792.0,579.4209699605811,578.3484482356506
1793.0,574.5310706870802,577.8806603761226
1794.0,573.3301793126165,577.4154708068081
1795.0,577.742526784892,577.4326916958967
1796.0,579.451696464029,577.5943197493707
1797.0,580.5149327198891,577.8236483894561
1798.0,581.2923816379091,578.4044475109627
1799.0,577.6773469096108,579.0534594573578
1800.0,578.793082652801,580.1686875875922
1801.0,579.730939563968,580.7400243397417
1802.0,579.2656532510945,580.8765070262722
1803.0,581.4891312758053,581.5314012459444
1804.0,581.2141572685,582.1092292610795
1805.0,585.8170756456956,582.744401203111
1806.0,583.797489333735,583.2882538352594
1807.0,582.4367145439711,583.1173433523068
1808.0,582.7101496883738,582.4728562610674
1809.0,583.1875127633283,581.5605585947227
1810.0,579.2114027607192,579.9560059986067
1811.0,578.599981838255,578.1694944866754
1812.0,575.9821159672412,576.1562630013186
1813.0,573.9960239467601,574.4906571272006
1814.0,571.9993005302039,572.5426757527271
1815.0,571.1973898705452,570.3346451371751
1816.0,568.407105891941,568.9108113354421
1817.0,568.5480578785957,568.0443707231216
1818.0,567.7961217561193,567.2363174344042
1819.0,565.9479490390921,567.3342262174881
1820.0,565.4471063444204,567.4518381087616
1821.0,567.4368198045328,568.4247660415093
1822.0,572.4713265697471,569.778350340526
1823.0,570.7279616319788,571.6903556176878
1824.0,572.7204444429858,573.550541674188
1825.0,576.7633019399303,575.6321832057375
1826.0,575.7768569084922,577.7309803217723
1827.0,582.2355577798452,579.4640426821875
1828.0,580.9870447377564,580.9304590825102
1829.0,582.4355413097605,581.7960459898472
1830.0,581.8442562733748,582.7669450827076
1831.0,583.2931758607206,582.9463627232666
1832.0,583.4221920492407,582.7242145342957
1833.0,583.0466668250449,582.3544410902493
1834.0,582.9058156413633,581.6095435875424
1835.0,579.9174377369964,581.3813402560074
1836.0,581.3384577387247,581.2829024819854
1837.0,580.2255732689744,581.7312935545694
1838.0,581.2988657788012,582.5601357751145
1839.0,582.1768181455092,583.732794752989
1840.0,585.0268460696421,585.1169521640177
1841.0,586.8029490758688,586.811948519821
1842.0,589.8945854871845,588.4373221886596
1843.0,591.5508040582894,589.6795170172137
1844.0,591.626610552206,590.8080578135047
1845.0,590.3456581799516,591.0875839767713
1846.0,590.6954812482751,590.7934198699885
1847.0,591.1113193613784,589.8759078861714
1848.0,588.6682689874845,588.8376713031469
1849.0,588.6445268160256,587.5219222496806
1850.0,586.5833019236806,586.7467072424929
1851.0,583.6430272255532,586.3323893264941
1852.0,584.3937305095625,586.1363047412515
1853.0,584.6496452737205,585.8706576586648
1854.0,586.0743724022445,585.3623035679933
1855.0,585.9613336059307,584.9898627326406
1856.0,588.4748255083028,584.4807508246382
1857.0,585.8900618186702,583.7827575086046
1858.0,584.0353057781778,583.8299634620375
1859.0,581.8742046103199,584.4957739762729
1860.0,580.3740937296401,584.672035288091
1861.0,583.1299985837009,585.0828576436442
1862.0,584.6078179456476,586.0117323123202
1863.0,586.9940356240152,587.0478404051931
1864.0,595.0254642900641,588.2279289195636
1865.0,592.7091122820495,589.4927150137586
1866.0,585.4673264494062,590.2218315137596
1867.0,591.140053534429,590.308646887374
1868.0,590.8954675668048,589.5363989084576
1869.0,588.1375723156332,588.3181535174547
1870.0,586.6368190828034,587.5716270907849
1871.0,588.1292005669916,586.7499175572649
1872.0,584.3571101008832,586.8222977944594
1873.0,584.8896651874202,586.8574226873868
1874.0,584.951045568148,586.2186357103866
1875.0,586.9663529388041,585.9073223825089
1876.0,591.1284511797296,585.6451819694885
1877.0,585.4090369838187,585.8399946101644
1878.0,585.0380834050948,586.0085385367078
1879.0,584.1975795836646,586.3730007482777
1880.0,584.5561029331737,585.7233564663239
1881.0,583.4352292286745,585.1955019946149
1882.0,585.6798809700038,584.2996088888448
1883.0,588.5729756847755,583.3946553071264
1884.0,583.6036306695016,582.7816963385858
1885.0,581.0970956380105,582.1013118931002
1886.0,578.1711194816055,581.8835791265901
1887.0,581.9589174577712,581.3093223521882
1888.0,578.4211429156793,580.6209785837145
1889.0,578.8380409956391,578.9586274615089
1890.0,579.2457197809933,577.9557040550428
1891.0,582.9190834759114,577.7174085966761
1892.0,580.8878461320642,577.8682755801614
1893.0,574.9654839186363,578.2108060010196
1894.0,574.9671634655665,578.9906377632238
1895.0,574.263081441676,580.7983654964072
1896.0,583.826660475447,582.3675130853654
1897.0,584.9193193640015,584.527560935697
1898.0,589.1000478869248,586.214702519573
1899.0,589.9115729035907,588.372120897338
1900.0,593.5452826027105,590.3383803930683
1901.0,592.3642724867442,591.3496509947621
1902.0,590.2171710382087,591.9202670658309
1903.0,592.1612646637101,591.3870033634907
1904.0,586.8176887605359,591.6498376253531
1905.0,590.7663993546176,590.8934753025096
1906.0,590.4709422205483,589.1328198729612
1907.0,590.6358295426544,587.8834517192076
1908.0,590.9447421529628,588.0228201165056
1909.0,588.1413164964492,588.4208177786566
1910.0,588.9662226913852,588.8269308736225
1911.0,581.2463486567416,589.8110661503299
1912.0,584.7307142047562,590.7729930907503
1913.0,598.4864796912628,592.590710918696
1914.0,600.205940992445,594.4211842920652
1915.0,596.1445446039626,596.1992580204592
1916.0,597.9042674183922,598.865982257372
1917.0,601.1641096377795,600.8696816632448
1918.0,604.0417987877099,603.3776209170096
1919.0,604.2408937254775,604.9843488632346
1920.0,603.0484831467428,606.2209727746458
1921.0,606.5496373608925,608.6227914611198
1922.0,612.8978366620705,610.510110098837
1923.0,609.6054830790941,611.4981972407273
1924.0,616.92912966506,612.1534143260617
1925.0,615.4892601109573,612.5511040797514
1926.0,613.2073331913831,612.8945973125532
1927.0,611.664255026575,612.6059843247652
1928.0,606.9324608514859,611.5915515092538
1929.0,609.9807471471629,610.4342735812597
1930.0,610.4712133237557,609.2976358568321
1931.0,609.0862358408766,608.2413203640742
1932.0,608.5031913525252,607.0945001048103
1933.0,605.9229551611882,606.251672803937
1934.0,606.3204460450957,606.8973018608917
1935.0,605.6230857147423,607.4742321592305
1936.0,603.7263601165517,605.3660783182542
1937.0,607.0028594250404,605.2976418659912
1938.0,600.5338322689895,604.3033257731754
1939.0,609.0856360296866,604.3663930489339
1940.0,611.1291802636151,603.6638745886535
1941.0,595.8805394483782,601.8389347492503
1942.0,589.5059450494057,599.3276054284388
1943.0,609.1696833887447,596.3703716231388
1944.0,591.2304757088681,593.2144875308944
1945.0,598.3723173839642,590.6589762840986
1946.0,582.6290762807233,588.2273946381611
1947.0,581.2067558236738,585.7262682195852
1948.0,582.4933461285987,585.3773222815615
1949.0,585.2036498230503,584.6872625680771
1950.0,588.0550355459534,585.3726535658399
1951.0,589.3745447542875,588.9698513684725
1952.0,590.8069997807142,591.9746829528419
1953.0,586.4770754194432,596.8472110478401
1954.0,605.7705166693593,600.6437754122654
1955.0,608.0226048042507,604.521086195415
1956.0,616.205770152311,608.2885690742953
1957.0,608.0781967413775,611.7323038327768
1958.0,612.9353197771875,614.9791065896554
1959.0,616.7702465165102,617.5827108887481
1960.0,618.1155893746395,619.2623913082273
1961.0,621.902381226713,619.1327272321106
1962.0,620.8618577018169,620.0051938114884
1963.0,620.3826631008014,620.5421069654537
1964.0,621.6454107496811,621.7446015549986
1965.0,620.536555585318,621.5664793231751
1966.0,620.2561865600584,621.4058124586478
1967.0,621.2142969830144,621.3134185643605
1968.0,621.8129865216512,621.0084178131959
1969.0,620.802614186405,620.7000002853754
1970.0,620.9681787259476,620.3139444861189
1971.0,619.2500125422085,619.8248581908142
1972.0,620.3515714511165,619.4070087526512
1973.0,618.7877964257704,618.7405264926729
1974.0,616.9153912681602,617.9420858161369
1975.0,616.00713413945,617.9781710555033
1976.0,617.6149364913421,618.050201192113
1977.0,616.5420274548591,617.2819105371144
1978.0,615.4515875711508,616.0506173004114
1979.0,614.4321721477154,612.010402747043
1980.0,614.4510011826075,610.6392029661201
1981.0,614.1741474712128,608.3072753761103
1982.0,602.8787149630016,605.2105051792174
1983.0,594.6024785332913,601.0280159504259
1984.0,591.6900393155059,596.8323834731573
1985.0,585.6993514070896,592.2144109281621
1986.0,608.1680663447314,587.5816846973381
1987.0,579.9368989647461,582.7081760959546
1988.0,576.9941360743163,578.4904830311182
1989.0,571.6958949936234,575.0316757288874
1990.0,571.7371358736596,571.4916205775753
1991.0,566.3608719313671,567.8070723568286
1992.0,564.4707575938097,563.3896933013605
1993.0,560.5988583066978,558.6373702310257
1994.0,562.3292704796165,559.8004903107447
1995.0,560.757945314885,561.541511002966
1996.0,562.5374059060866,565.0404618017056
1997.0,562.6703026080348,570.1729947229736
1998.0,564.0431596507607,576.1357414774195
1999.0,581.5520928328185,582.5772399748331
2000.0,602.7210199448929,589.1949387326264
2001.0,603.5792044044842,595.4094846809564
2002.0,603.620832243464,600.9554765240629
2003.0,606.407825436951,605.1037761530899
2004.0,602.4152896343071,607.813080577867
2005.0,607.405580588926,608.357798417268
2006.0,607.0134075988351,606.7165225942073
2007.0,606.9871596238817,604.9723735434367
2008.0,603.9875892278455,604.6515876241717
2009.0,603.5671797260702,604.4203565673816
2010.0,602.9724484998876,603.6716974629298
2011.0,602.040675781756,603.7866306860611
2012.0,603.9088786124945,603.7587541165691
2013.0,605.1497155102277,605.0784779818083
2014.0,605.774309534328,606.2460920290076
2015.0,606.2871121200485,607.995772361452
2016.0,606.2458546677209,609.0611676479726
2017.0,613.6454430571783,609.9725863261593
2018.0,612.7355249542054,610.1296110197818
2019.0,613.7782997106642,610.6554059767719
2020.0,607.0339848954197,610.2576300818195
2021.0,609.3387343514485,608.6670100579989
2022.0,603.501328687038,606.210138934903
2023.0,604.580386829447,602.6714982552968
2024.0,601.2832193083549,598.8734923400285
2025.0,602.8682479970388,596.3038568014141
2026.0,588.846231461144,594.1317115580638
2027.0,585.9375923681902,592.4530548437822
2028.0,586.9166471986929,590.4140427745417
2029.0,586.532267482622,588.5209859798548
2030.0,591.6796864690092,586.440302378522
2031.0,591.4048351228314,584.3269155739545
2032.0,586.2479786195344,583.2900010255115
2033.0,582.2314750961445,583.6489999305699
2034.0,579.8591104925246,583.2552845445762
2035.0,577.3783541071627,582.6478419642939
2036.0,580.4066945901474,582.7016859077644
2037.0,581.0268377569367,582.8775567575832
2038.0,590.8838860859557,584.3675462756812
2039.0,588.7149290775885,586.7025449869741
2040.0,587.9526010383612,589.1347247112144
2041.0,589.718667315376,591.1781236616346
2042.0,593.7519820396744,592.9968885352813
2043.0,593.0947042958818,594.0947112496724
2044.0,596.9198509384697,595.1697587779776
2045.0,596.6845551384021,595.7445253044996
2046.0,596.5405306378954,597.0044515712965
2047.0,596.353310066645,597.7077351025962
2048.0,598.8533034087541,598.1962121532692
2049.0,598.6637404401685,598.809932300208
2050.0,600.4183521016416,599.848946091749
2051.0,599.436508394757,600.5813133572465
2052.0,600.0236243946524,601.3768422487387
2053.0,600.6608819454626,601.8928718962692
2054.0,604.1380869514022,602.2034723500742
2055.0,604.8123713384462,602.1617582233948
2056.0,603.382663046063,601.7226002546938
2057.0,600.7211604980728,601.225459265209
2058.0,599.6535985857887,601.0612861403021
2059.0,599.640152135156,600.5414530652349
2060.0,599.8326937615199,600.0881044373918
2061.0,598.7102245425319,599.6665852434531
2062.0,598.0879525740114,599.6381314899663
2063.0,602.3753369796731,600.2224398929159
