frame,distance,distance_smooth,distance_com,distance_shoulder_midpoint,shoulder_midpoint_p1_x,shoulder_midpoint_p2_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_y,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,wrist_left_p1_speed,wrist_right_p1_speed,wrist_left_p2_speed,wrist_right_p2_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed_smooth,wrist_left_p2_speed_smooth,wrist_right_p2_speed_smooth
1250,602.7425494240009,607.7871617761361,855.5395260521798,,1454.0799560546875,197.88141632080078,723.7501831054688,487.44940185546875,1065.78466796875,997.0220947265624,1118.241943359375,438.8731689453125,0.0,0.0,248.64877319335935,667.537841796875,2.0935513772269947,1.0162356379511432,401.93070566419004,7.248986854304171,1.358935497503753,1.112426207234253,91.1822914979315,20.938939565605814
1251,605.0720807003487,607.7871617761361,862.1907308381086,,1450.2566528320312,197.9687042236328,725.0943298339844,486.51611328125,1065.6551513671875,996.732666015625,1116.333740234375,438.8231201171875,253.8470458984375,311.6247253417969,248.48748779296875,660.2906494140625,0.3170859958988673,1.9088593587418774,401.93070566419004,7.248986854304171,1.221468877934986,1.0378584735863152,91.1822914979315,20.938939565605814
1252,613.6653257275553,607.7871617761361,868.505080558482,,1453.2073974609375,185.7944793701172,725.3561096191406,483.63352966308594,1066.362548828125,996.66357421875,1115.884521484375,439.5552978515625,237.93017578125,305.32403564453125,270.611083984375,626.2240600585938,0.7107635641591641,0.859000419130323,17.11857017944681,40.620019925580316,1.1116130715106087,1.1555701065966277,91.1822914979315,20.938939565605814
1253,610.3965428491489,607.7871617761361,863.7283879426492,,1454.7653198242188,193.8916244506836,727.6201782226562,486.34169006347656,1065.7545166015625,996.79443359375,1116.772216796875,440.150390625,257.0133056640625,322.7891845703125,270.311279296875,657.4457397460938,0.621954471455863,1.068708742750806,25.86884754147369,31.22311908441399,0.9395297544552961,1.157094894242152,91.1822914979315,20.938939565605814
1254,607.0593101796268,607.7871617761361,862.4540955828065,,1454.9468994140625,197.2902603149414,728.6339721679688,492.99822998046875,1066.1729736328125,996.8104248046876,1116.6158447265625,439.7330322265625,261.72467041015625,321.03155517578125,279.0218200683594,655.500732421875,0.4187624694618833,0.4456907640058659,5.028540430309308,8.92505316639381,0.832423575640509,1.0596989845160032,91.1822914979315,20.938939565605814
1255,598.6834253303721,606.9753369574103,861.021387010515,,1459.27001953125,198.00457000732422,727.7137451171875,492.9823760986328,1066.5693359375,997.4877319335938,1116.858154296875,439.1673889160156,262.7194519042969,315.1502990722656,295.13446044921875,659.8045043945312,0.7847598508105904,0.615358661783075,5.964793674237563,16.67751879733678,0.570665270357228,0.9795235892823895,91.1822914979315,20.938939565605814
1256,590.9620306067087,604.1533269386824,859.7943091866782,,1459.1432495117188,200.94049072265625,726.5455627441406,490.6808624267578,1066.86865234375,995.1793212890624,1116.9368896484375,439.2129821777344,265.94451904296875,299.8332824707031,295.8193664550781,657.8694458007812,2.327734953734235,0.09098352103444285,15.652860940463325,2.0526928650209633,0.9727950619243015,0.6159484217409025,13.92672255318615,19.89968076774917
1257,612.770465141224,614.6305794038125,868.1010618666362,,1458.6138916015625,192.68027496337888,728.0608215332031,507.3915100097656,1066.3017578125,997.733154296875,1116.809814453125,438.2820434570313,227.56370544433597,356.2288513183594,295.2320556640625,654.22607421875,2.6159954971968853,0.939571714648741,79.82004042995673,12.193642588732398,1.353841448531846,0.6320626808445862,30.56576470945999,12.484456292503296
1258,612.770465141224,614.6305794038125,868.1010618666362,,1462.1764526367188,192.68027496337888,727.1877746582031,507.3915100097656,1066.8896484375,997.2844848632812,1117.289306640625,438.22308349609375,227.56370544433597,356.2288513183594,295.2320556640625,654.22607421875,0.7395401595614852,0.483103544664385,79.82004042995673,12.193642588732398,1.3773585861529702,0.514941641227302,30.56576470945999,12.484456292503296
1259,612.770465141224,614.6305794038125,868.1010618666362,,1459.6284790039062,192.68027496337888,723.9286193847656,507.3915100097656,1068.0986328125,996.177734375,1119.26953125,438.0130004882813,227.56370544433597,356.2288513183594,295.2320556640625,654.22607421875,1.6390667656642075,1.991337332986527,79.82004042995673,12.193642588732398,1.621419445393435,0.8240709550234342,30.56576470945999,12.484456292503296
1260,612.770465141224,614.6305794038125,868.1010618666362,,1461.4947509765625,192.68027496337888,722.6624755859375,507.3915100097656,1068.434814453125,996.3758544921876,1118.4765625,438.1507873535156,227.56370544433597,356.2288513183594,295.2320556640625,654.22607421875,0.39021747311947785,0.8048507058502605,79.82004042995673,12.193642588732398,1.5425109698552126,0.8619693638368713,30.56576470945999,12.484456292503296
1261,612.770465141224,614.6305794038125,868.1010618666362,,1461.3648681640625,192.68027496337888,721.3856506347656,507.3915100097656,1068.622802734375,997.1307373046876,1119.072021484375,436.59283447265625,227.56370544433597,356.2288513183594,295.2320556640625,654.22607421875,0.7779380788309821,1.667869473625239,79.82004042995673,12.193642588732398,1.232551594874562,1.1773465543550306,30.56576470945999,12.484456292503296
1262,612.6755637357415,614.6305794038125,868.5619707437615,,1462.0137329101562,192.22557830810547,722.5459594726562,486.96917724609375,1068.4122314453125,997.107666015625,1118.297119140625,436.5560302734375,224.99749755859372,276.4500732421875,285.1016540527344,661.0128173828125,0.21183142391168883,0.7757758641704294,79.82004042995673,12.193642588732398,0.7517187802175227,1.1445873842593683,30.56576470945999,12.484456292503296
1263,615.7215149810191,614.6305794038125,871.2398940493284,,1463.574462890625,190.0013427734375,722.1131591796875,486.03009033203125,1068.503662109375,997.7208251953124,1119.94580078125,437.9065551757813,225.1348571777344,267.595703125,275.7315673828125,660.4776611328125,0.6199385017611168,2.131212956038108,8.855435496750765,9.385356488368553,0.7277984486574491,1.4742092665341129,30.56576470945999,12.484456292503296
1264,616.0204733233834,614.6305794038125,871.3183077303407,,1457.3603515625,194.59722137451172,728.412841796875,479.2920379638672,1066.428466796875,996.6475830078124,1115.1490478515625,438.0832214355469,216.94406127929688,268.9328918457031,277.19287109375,669.58984375,2.3362971510601467,4.800005170393587,8.299229550062867,9.228612061657687,0.867244525736637,2.0359428340155246,30.56576470945999,12.484456292503296
1265,615.9648798376945,614.6305794038125,801.9955078559227,,1456.8905029296875,199.99153137207028,729.8613586425781,480.1789245605469,1066.720947265625,996.8834838867188,1117.2913818359375,437.5441589355469,219.7591552734375,301.31951904296875,270.6964416503906,663.2176513671875,0.37575796634138653,2.2091136864168655,32.50874306106762,9.099913805972024,0.8643526243810188,2.316795430128846,30.56576470945999,12.484456292503296
1266,617.1264729390946,615.5017809633866,908.8708225529044,,1458.5222778320312,193.1220703125,729.2760620117188,478.04786682128906,1067.020263671875,998.1533203125,1117.6197509765625,438.5021362304688,205.1172790527344,283.1365051269531,269.173583984375,640.7544555664062,1.3046359106246137,1.012692840944747,23.34537500946191,22.514756517785816,0.9696921907397449,2.1857601035927474,30.56576470945999,12.484456292503296
1267,616.8275789797713,616.3321840121926,879.6667281052513,,1457.8203735351562,200.28263092041016,728.7110595703125,481.42076110839844,1067.00146484375,998.487548828125,1116.4599609375,436.5965881347656,191.76107788085935,289.9822692871094,268.4232482910156,654.7646484375,0.33475677229260675,2.2307457227901657,15.008417527510234,14.030271128455617,0.9942772604159286,2.476754075316695,17.603440128970693,12.85178200044794
1268,613.6357706790166,615.9150351517922,805.1987184193022,,1456.3858642578125,200.9860076904297,729.2461853027344,468.99786376953125,1066.81396484375,999.1912841796876,1115.7584228515625,436.94189453125,173.70999145507812,289.1067199707031,265.7094116210937,653.2066650390625,0.7282854488721819,0.7819157201859261,18.07230775956636,3.129252585014483,1.0159466498381415,2.206894628146258,19.446814581533808,11.600561219777125
1269,615.9797114214332,615.906882771402,881.8183589880175,,1458.493896484375,199.462890625,728.8472900390625,487.10618591308594,1066.718017578125,999.2928466796876,1116.424072265625,436.1631774902344,169.69378662109375,310.2969970703125,276.7318725585937,650.447509765625,0.13971692519936268,1.0244458855449028,21.567515963289537,11.36255177949264,0.5766306046659848,1.4517827711765214,22.100471864179145,12.027349163344116
1270,612.409984417755,615.1959036874141,914.7291187944372,,1459.2111206054688,194.7718276977539,730.0323181152344,489.4507751464844,1066.644775390625,1000.2881469726562,1117.4281005859375,436.4213562011719,161.11257934570312,331.967529296875,281.9902648925781,643.7885131835938,0.9979915286279931,1.0366914269785823,23.307704419047813,8.4848644902326,0.7010773171233062,1.217298319288865,20.26026413577518,11.90433930019623
1271,614.6912766669336,614.708864432982,880.743515512492,,1458.1103515625,204.7652130126953,730.6044006347656,483.8513488769531,1066.17724609375,1000.1785888671876,1117.231201171875,437.8004150390625,169.49488830566406,326.91778564453125,299.193359375,636.3265380859375,0.48019435847405445,1.3930443846562812,9.7858578803612,18.751734109921035,0.5361890066931944,1.2933686280311716,17.54836070995504,11.151734818623273
1272,610.1827238063509,613.3798933982978,913.2199267238111,,1462.0289306640625,207.9144515991211,730.5327453613281,476.7292785644531,1067.346435546875,999.4758911132812,1117.5697021484375,437.8997497558594,164.834228515625,311.24090576171875,300.9769592285156,635.0253295898438,1.3641070744790473,0.3527751367300161,16.355008790539312,2.2077979952358677,0.7420590671304824,0.9177745108191416,17.817678962560855,8.787240191979325
1273,617.2605547012017,618.118860370656,868.3302576626594,,1464.759765625,247.175048828125,729.9035034179688,475.49615478515625,1067.3148193359375,999.949951171875,1118.322265625,437.1795959472656,298.7165222167969,561.5176391601562,305.8828430175781,622.2861328125,0.47511316962167466,1.0416205135690828,29.85507090103004,8.733652004814504,0.691424611280381,0.969715469495773,10.809914887174335,18.240825714507615
1274,617.2605547012017,618.118860370656,868.3302576626594,,1467.236083984375,247.175048828125,728.3909606933594,475.49615478515625,1067.852294921875,999.7523803710938,1119.5220947265625,437.7750549316406,298.7165222167969,561.5176391601562,305.8828430175781,622.2861328125,0.572637954383224,1.3394630547458868,29.85507090103004,8.733652004814504,0.7780088171171533,1.0327189033359698,10.809914887174335,18.240825714507615
1275,617.2605547012017,618.118860370656,868.3302576626594,,1466.8169555664062,247.175048828125,726.6930236816406,475.49615478515625,1068.3017578125,999.1070556640624,1119.08935546875,437.73779296875,298.7165222167969,561.5176391601562,305.8828430175781,622.2861328125,0.7864228300056504,0.43434055662645144,29.85507090103004,8.733652004814504,0.7356950773926847,0.9122487292655436,10.809914887174335,18.240825714507615
1276,618.2626875188442,618.118860370656,866.3662521225311,,1464.9190673828125,248.63687896728516,727.65380859375,473.7182159423828,1068.241455078125,998.7276611328124,1119.2684326171875,437.5655517578125,303.81817626953125,590.93359375,306.24658203125,613.56005859375,0.38415703835216797,0.24846661714951324,29.85507090103004,8.733652004814504,0.7164876133683074,0.6833331757641901,10.809914887174335,18.240825714507615
1277,618.5756001453924,618.118860370656,868.9475020483441,,1464.727783203125,240.20841217041013,726.9658813476562,474.8570861816406,1068.7186279296875,998.4600830078124,1118.894775390625,437.4578247070313,311.3222045898437,597.54541015625,287.55731201171875,615.2108764648438,0.547075847800653,0.38887638194211954,10.001327772951342,18.76203649677913,0.5530813680326286,0.6905534248066107,10.809914887174335,18.240825714507615
1278,618.9674030040156,618.118860370656,833.0713943450393,,1460.4242553710938,245.1925811767578,727.7120361328125,466.6975860595703,1068.6435546875,997.8123779296876,1117.5172119140625,437.38128662109375,315.8883056640625,596.3572998046875,290.3028564453125,594.7022705078125,0.6520413023123312,1.3796880845169122,4.718144256746725,20.691566700895688,0.5884669945707598,0.7581669389961767,10.809914887174335,18.240825714507615
1279,617.5280564838258,618.118860370656,833.1303107038882,,1459.1060180664062,244.7730484008789,727.4799194335938,465.9148254394531,1068.33349609375,998.2862548828124,1117.89892578125,437.6956176757813,317.85107421875,592.3284301757812,283.6346130371094,586.4149169921875,0.5663000072938773,0.4944790069803047,4.481545591198782,10.636996683462229,0.5871994051528905,0.5891701294430602,10.809914887174335,18.240825714507615
1280,615.931873697532,617.853124169922,868.2939701212,,1459.515380859375,235.61307525634766,729.18212890625,472.6960754394531,1067.9873046875,998.5823364257812,1118.1036376953125,438.7759094238281,313.4652709960937,589.9410400390625,287.3878173828125,618.5765380859375,0.45553569547092093,1.0995168159956366,4.9934859139447285,32.37987668658653,0.5210219782459447,0.7222053813168972,10.809914887174335,18.240825714507615
1281,619.5074829620214,618.1020832585575,870.7410181202298,,1459.6182250976562,246.6968765258789,729.2998352050781,460.0418243408203,1068.2177734375,998.7216796875,1118.32373046875,438.5103149414063,304.8959045410156,609.7227172851562,270.89404296875,570.8330078125,0.26931837908502004,0.34493659998951137,21.558033215255062,50.51226858291583,0.49805424639251505,0.741499377884897,9.150507350019339,26.596549030127882
1282,623.9306560013896,619.1730944297568,876.7582825576335,,1460.9227905273438,246.76512908935544,730.1506958007812,457.0488739013672,1068.451904296875,997.9677734375,1118.252685546875,438.87689208984375,297.4269714355469,614.1893310546875,255.4199981689453,518.821533203125,0.7894250395704069,0.3733981610570037,8.702620312304406,54.26453310872602,0.5465240847464659,0.7384037337078737,8.890765857889951,33.69704835251726
1283,624.1250116547351,620.2046161599008,872.2692627835822,,1460.8736572265625,254.5655059814453,731.8698425292969,462.3158874511719,1068.087890625,997.5325927734376,1119.2451171875,438.212158203125,288.290771484375,600.1476440429688,275.63690185546875,596.61279296875,0.5673518870028544,1.194483864045825,16.75228711796882,80.37538983167119,0.5295862016845704,0.7013628896136563,11.297594430134371,45.63381297867236
1284,619.4259144483302,620.5841877528017,892.1909452685687,,1458.631103515625,250.51983642578125,733.0206298828125,466.7690734863281,1067.728759765625,997.777099609375,1117.872802734375,438.4407348632813,233.9812774658203,491.83837890625,290.2891845703125,628.2222290039062,0.4344635392936189,1.3912204166931923,121.16277503840637,34.840290400861235,0.5032189080845189,0.8807111715562337,34.63384031957589,50.47447172215216
1285,615.9199612657392,620.5818052664431,899.6568713094925,,1458.7791137695312,250.33566284179685,733.2981567382812,470.8697509765625,1069.054931640625,997.4520263671876,1118.40380859375,437.7492370605469,206.6212921142578,405.12451171875,295.37554931640625,634.7840576171875,1.3654319663854493,0.8718580353917313,90.92779311656642,8.302331063043793,0.6851981622674244,0.8351794154354527,51.82070176010022,45.65896259744361
1286,616.2108980862836,619.9224882912956,903.6511977925832,,1459.142822265625,244.33804321289062,733.86181640625,472.4016876220703,1068.671875,997.750244140625,1119.611572265625,438.096923828125,195.44821166992188,380.8772277832031,294.0297241210937,639.918212890625,0.4854546635071731,1.256813102831884,26.697724713290302,5.30761677479678,0.728425419151855,1.0175547160039273,52.84864005970727,36.618032235819804
1287,618.690945234273,618.8745461378722,913.5045898074329,,1458.91064453125,207.37139892578125,730.8400268554688,483.9134979248047,1068.737548828125,1000.76025390625,1120.659423828125,437.8059997558594,166.28504943847656,318.8484191894531,282.2266540527344,645.4143676757812,3.0107261318257525,1.0874877989464093,68.54241844943664,13.019991569159927,1.1726856376029242,1.1603726435818085,64.81659968713372,28.369123927906582
1288,619.2642607562174,617.9023959581687,878.8453779979317,,1461.2589111328125,213.7745132446289,732.53466796875,480.65338134765625,1069.021240234375,1000.3271484375,1121.18017578125,437.4300842285156,179.90155029296875,335.0492553710937,283.6659240722656,640.238525390625,0.5177462322810855,0.6422577990041318,21.16308551475282,5.372228732093689,1.1627645066585703,1.0499274305734698,65.69875936649052,13.368491707991087
1289,616.9989282338721,617.416998715277,910.1724822281569,,1458.6668090820312,217.42434692382812,731.8152770996094,486.0547637939453,1069.376708984375,999.9884033203124,1118.9625244140625,436.9920654296875,182.20675659179688,337.4210205078125,287.9590759277344,641.1705932617188,0.49102574947248195,2.2604950905753856,3.3074530902057617,4.3931655295970815,1.174076948694343,1.2237823653499085,42.1276949768504,7.279066733738254
1290,617.0500341916533,617.6430133004599,907.7703653452647,,1457.5611572265625,217.58300018310547,733.0289001464844,487.12535095214844,1069.5196533203125,1000.0219116210938,1120.9241943359375,437.3984069824219,198.7958068847656,359.48651123046875,291.18975830078125,643.0748901367188,0.1468192405574528,2.0033128412376464,27.60584123793866,3.7501540213237314,0.9303544035287438,1.4500733265190913,29.463304601124843,6.368631325394242
1291,615.7416476040024,617.5491632040037,901.9196367274652,,1456.557373046875,225.62086486816406,733.562255859375,484.13543701171875,1070.059814453125,1000.1593017578124,1121.264892578125,437.5862731933594,220.9096527099609,393.1223754882813,292.4707336425781,644.0843505859375,0.5573599367274695,0.3890616987595485,40.25411210734253,1.630922507303318,0.9447354581728028,1.2765230457046244,32.17458207993529,5.633292471895549
1292,617.0994764345888,617.2308694440668,900.9691989558632,,1459.330078125,221.28915405273438,732.71630859375,491.68280029296875,1070.615234375,1001.495361328125,1120.697265625,438.3045043945313,222.98497009277344,406.3103942871094,295.74932861328125,643.1149291992188,1.4469092801691323,0.9154542130826898,13.350310186570436,3.4189125181770197,0.631972087841479,1.2421163285318804,21.13616042736205,3.7130766616989677
1293,615.7375382313702,616.5255249390973,901.5764242574564,,1456.3799438476562,224.6271743774414,733.3468017578125,486.89544677734375,1070.471923828125,1003.0992431640624,1119.7003173828125,438.6014099121094,219.5076904296875,397.2010803222656,296.4754333496094,640.5877685546875,1.6102716716428607,1.0402204977643186,9.750439721643758,2.6294046876404815,0.850477175713834,1.3217088682839175,18.853631268740237,3.1645118528083267
1294,615.2280736943175,616.1713540311864,875.54188391523,,1454.5486450195312,213.2010498046875,732.8169860839844,496.1724395751953,1071.2010498046875,1003.8030395507812,1120.4859619140625,440.160400390625,208.2798614501953,383.884033203125,294.5111083984375,641.8199462890625,1.0133874104491074,1.745763054250321,17.41860750938881,2.318800224876196,0.954949507909159,1.218762461018905,21.675862152576848,2.7496387918641494
1295,615.8095420276229,615.9232555983805,904.6905756472103,,1457.3956909179688,219.20516967773438,731.6385192871094,492.11688232421875,1071.9605712890625,1005.1903076171876,1122.597412109375,441.10986328125,211.1114959716797,384.658447265625,298.6073303222656,639.9371337890625,1.5815769261398747,2.3151029583928175,2.935621093305435,4.508216605200602,1.2419010450256434,1.2811204844499389,16.741818123650205,2.9012513086395235
1296,615.7206131079528,615.9190486991704,901.1599548472893,,1455.5465087890625,224.10511779785156,732.2637329101562,490.83692932128906,1072.970703125,1002.425537109375,1120.931640625,440.87799072265625,218.3053436279297,404.6017456054688,296.8739318847656,640.8344116210938,2.943522088730588,1.6818321918627028,21.201098857685427,1.9518651723369986,1.7191334754262673,1.5396745830705698,12.931215473718785,2.9654398416462597
1297,618.0475156829885,616.1086565488504,879.9251687236462,,1458.5804443359375,214.13758850097656,734.8797607421875,491.6535949707031,1072.26220703125,1003.4210815429688,1122.7977294921875,440.9879150390625,193.8559112548828,358.2021484375,295.5175170898437,643.7908935546875,1.2219146590979704,1.869323678654531,52.44709106055332,3.252790574191543,1.6741345512120347,1.7304484761849381,20.75057164851536,2.932215452849164
1298,618.1475952801075,616.5906679585978,909.5235614390913,,1458.19140625,222.02860260009766,737.2930908203125,485.9931182861328,1072.45849609375,1004.1029663085938,1124.275390625,440.24462890625,189.70535278320312,350.565185546875,295.41131591796875,641.5859375,0.7095746822206878,1.6540727609921162,8.691969731862587,2.207512149912357,1.4939951533276001,1.8532189288304977,20.538877650559126,2.847836945303539
1299,617.6139027907111,617.0678337778766,908.0185791403756,,1458.232666015625,223.39332580566406,736.9905395507812,483.95628356933594,1072.630615234375,1002.05859375,1123.348876953125,438.9339599609375,200.96234130859372,365.45599365234375,296.005126953125,642.0145263671875,2.051605263421949,1.605079645493605,18.666975027965012,0.7323250388662139,1.7016387239221686,1.8250822470791543,20.78855115427437,2.530541908101543
1300,613.9224416400034,616.6904137003527,904.4638448769626,,1454.9868774414062,227.08435821533203,742.5592956542969,488.80625915527344,1072.71923828125,1003.6071166992188,1123.677734375,440.4111328125,210.24398803710935,380.2865295410156,299.0400695800781,645.0770263671875,1.5510568554036128,1.5133363265697284,17.495535451598766,4.3115870626600055,1.695534709774916,1.6647289207145366,23.700534025933035,2.4912159995934235
1301,615.8838635750941,616.723063793781,897.2768993105087,,1457.1757202148438,235.04071044921875,744.4154968261719,484.5574951171875,1071.59423828125,1006.3192138671876,1119.8201904296875,438.5274658203125,224.1781768798828,418.13763427734375,297.89727783203125,645.6771240234375,2.936170303048638,4.292883253417664,40.33444865702956,1.2907711557207866,1.694064352638526,2.186939133025529,27.52720398580186,2.358997196270181
1302,614.3240178022143,615.978364217626,883.9282766586992,,1454.80078125,207.86751556396484,742.42724609375,488.0450897216797,1073.935791015625,1004.4976806640624,1119.09033203125,438.9053955078125,170.89926147460938,327.64910888671875,286.57666015625,645.0115966796875,2.966623066374744,0.821902750003673,105.00864752072597,11.340163632262534,2.0430060340938807,1.9774549472953573,38.039515277836394,3.97647180788438
1303,614.3343831668794,615.2157217949805,882.6360626903951,,1453.2985229492188,205.50289154052734,745.0401611328125,492.62481689453125,1073.75439453125,1004.2721557617188,1119.518310546875,438.603271484375,178.3719482421875,332.24005126953125,288.77935791015625,646.6722412109375,0.28942385202452875,0.5238745416362981,8.770279327857313,2.7585535438403532,1.9589758680546492,1.7514153034241935,38.055177197035334,4.086680086669979
1304,615.7278412851799,614.8385094938742,879.0830280800185,,1449.8731079101562,217.59821319580078,750.0567626953125,485.6267852783203,1073.914306640625,1005.6778564453124,1121.1259765625,436.93701171875,193.51364135742188,356.55523681640625,292.5520935058594,645.3662109375,1.4147672227544636,2.3153858478310356,28.64435578914099,3.9923988966811224,1.8316082599211518,1.8934765438916799,40.05065334927053,4.73869485823296
1305,615.7574655983833,615.2055142855503,883.1153635228055,,1452.3464965820312,210.0939712524414,748.1246643066406,484.73797607421875,1073.5413818359375,1007.7510986328124,1122.8194580078125,438.1265258789063,175.69830322265625,314.8909912109375,288.4637145996094,645.8212890625,2.1065151501902366,2.069498331197703,45.313305272611224,4.113628347447477,1.9426999188784766,2.004708944817275,45.614207313473024,4.6991031151904545
1306,620.0452959567305,616.0378007618774,884.6620363392237,,1459.6362915039062,209.37210083007812,748.3565673828125,484.50367736816406,1073.3441162109375,1007.52392578125,1126.58251953125,438.4659118652344,180.1794891357422,317.5462951660156,291.13214111328125,645.4730224609375,0.3008674646644709,3.77833493445084,5.2088066081870785,2.69105735439268,1.4156393512016432,1.90179928102391,38.58907890370453,4.979160354924834
1307,617.6768972228829,616.7083766460112,882.0956351315125,,1455.6241455078125,214.44428253173828,749.3704528808594,484.349365234375,1073.1962890625,1008.4775390625,1124.947265625,438.2820739746094,189.8645782470703,338.7578430175781,293.322998046875,645.5734252929688,0.9650031896276583,1.6455551367047332,23.31803407994534,2.1931563629061435,1.0153153758522262,2.066529758364122,22.2509562155484,3.149758901053555
1308,620.2062389553,617.8827478036953,882.269452895321,,1459.7078857421875,214.90338134765625,751.7303161621094,486.843017578125,1072.6103515625,1007.8515625,1126.480712890625,439.9470520019531,195.1475372314453,348.2948608398437,295.697998046875,646.3319091796875,0.8574202066114178,2.263539782727548,10.902493502534162,2.493175245828496,1.1289146467696038,2.414462806582372,22.67739905048377,3.096683241451184
1309,618.6669267789741,618.4705649024542,880.4360117449544,,1457.7317504882812,210.30963134765625,750.2853393554688,495.0108184814453,1071.9449462890625,1007.4944458007812,1127.10693359375,439.73870849609375,195.17221069335935,357.6601867675781,298.54052734375,646.7408447265625,0.7551797897052922,0.6599692306889351,9.36535842946855,2.8717940533907784,0.9969971601597696,2.0833794831539523,18.821599578549282,2.872562272793115
1310,618.2488228665064,618.9688363560788,882.3766036304937,,1458.941162109375,208.57266998291013,751.7023010253906,496.737060546875,1071.4437255859375,1009.8580322265624,1124.057861328125,437.9307861328125,183.89454650878903,346.67108154296875,296.6391906738281,646.8720092773438,2.4161463087689796,3.5447743161809373,15.74630569681273,1.9058555222711013,1.0589233918755183,2.378434680150599,12.908199663389585,2.43100770775784
1311,619.1452246196551,618.7888220886637,884.1551847799009,,1461.7495727539062,206.09627532958984,751.3855590820312,494.3445739746094,1071.88623046875,1009.1636962890624,1126.394775390625,440.1766662597656,182.36184692382807,328.8249816894531,295.9500732421875,651.4536743164062,0.8233547020676497,3.2411641242234617,17.91179633647586,4.633199473879638,1.1634208393561543,2.271000518105123,15.448797609047341,2.8194361316552317
1312,618.4779222636155,618.9490270968101,883.7484736450942,,1462.1795654296875,209.00348663330078,749.0401916503906,493.9374237060547,1071.8897705078125,1009.8243408203124,1127.9285888671875,440.39263916015625,185.9480438232422,339.2386169433594,298.41021728515625,650.4891967773438,0.6606540157655112,1.5489441805913735,11.01383708808,2.6424469030636515,1.1025510045837246,2.251678326882451,12.98795821067427,2.9092942396867327
1313,618.2546354518973,618.5587063961297,884.8392169033851,,1460.6610107421875,205.4329605102539,752.8503112792969,495.3434753417969,1069.5736083984375,1009.25830078125,1129.6171875,443.5507507324219,179.00999450683594,326.64276123046875,296.2989501953125,650.68701171875,2.3843255320375607,3.581205669270379,14.38026805928334,2.120513964986049,1.4079320696689532,2.5152115041910172,13.683513122024106,2.8347619835182436
1314,619.2627372500042,618.6778684903358,846.8992577980702,,1462.5681762695312,208.89044952392578,751.5357055664062,492.455078125,1067.7752685546875,1006.610107421875,1125.2955322265625,447.302490234375,177.30406188964844,313.0724182128906,301.695068359375,650.703857421875,3.201086419054728,5.722958465072557,13.67714939997058,5.396144458614782,1.8971133955388404,3.5278093510677415,14.545871316124513,3.3396320645630446
1315,614.7757349256589,617.9832509021662,879.5260789187757,,1455.6107177734375,204.5672149658203,752.2372436523438,495.4886932373047,1067.8131103515625,1006.9172973632812,1118.469482421875,447.6376647949219,179.94570922851562,320.10137939453125,297.4668884277344,651.7647705078125,0.3095119734225222,6.8342737669859295,7.5089677024178805,4.359247883550779,1.4757865284695488,4.18570924122874,12.898403717245543,3.8303105368189803
1316,615.9117675506963,617.3365594883745,842.8062363986168,,1451.8407592773438,210.18769073486328,757.4060668945312,493.06793212890625,1066.705810546875,1006.9434814453124,1124.5263671875,452.1549072265625,179.93695068359375,310.01690673828125,305.7119445800781,650.5476684570312,1.1076093461201872,7.555880640287717,10.084476459725764,8.33440389933902,1.5326374572800563,5.048652544441592,11.332939741895524,4.5705514219108565
1317,611.9965945136848,616.0402939383882,840.9891522819823,,1444.1626586914062,205.08245086669922,757.1469116210938,491.15728759765625,1066.8123779296875,1005.9107666015624,1123.6551513671875,456.1606750488281,175.76351928710938,301.8387451171875,302.0177917480469,652.3705444335938,1.0381987071756027,4.099413720455825,9.181495364149146,4.119422528987916,1.6081463955620747,5.558746452414482,10.966471397109354,4.865946547095709
1318,610.0589927576264,614.4011653995342,877.9068309856269,,1433.391845703125,200.36636352539062,777.2073974609375,492.44825744628906,1063.8323974609375,1007.8905029296876,1128.979736328125,464.3370666503906,176.25125122070312,298.6806030273437,297.558349609375,655.0900268554688,3.577658385456922,9.757283670589043,3.1955819342789673,5.223237389880868,1.8468129662459467,6.793962052678213,8.729534172108478,5.486491232074673
1319,610.776049138912,612.7038277773156,842.8934208838745,,1433.089599609375,195.72473907470703,780.6907653808594,491.7613525390625,1065.2132568359375,1008.9232177734376,1131.32470703125,471.176513671875,176.70028686523438,297.8995666503906,294.6890869140625,657.44873046875,1.7243179991019573,7.2302782213553884,0.9009166621744601,3.714317050282323,1.551459282255393,7.09542600393478,6.174287624549255,5.150125750408181
1320,613.2626239210892,612.4012055764017,879.102785016935,,1433.682861328125,197.4412078857422,786.8342895507812,494.5338897705078,1064.518310546875,1010.1937255859376,1136.1405029296875,474.8508911132813,176.06690979003906,303.17010498046875,297.5927734375,655.4197998046875,1.4481506987552348,6.057469745473188,5.308459362960752,3.5423092843462514,1.7791870273219357,6.940065199632232,5.7341859566578295,4.986738030567276
