frame,person,x_min,x_max,y_min,y_max,centroid_x,centroid_y,com_x,com_y,distance
1092,1,0.0,261.7449035644531,0.0,592.2730712890625,130.87245178222656,296.13653564453125,168.43686866760254,342.84143447875977,
1093,0,0.0,1479.6591796875,0.0,997.0191650390624,739.82958984375,498.5095825195312,959.8072204589844,553.2739715576172,640.6236118709767
1093,1,0.0,265.4078674316406,0.0,588.1326293945312,132.7039337158203,294.0663146972656,168.22483825683594,342.3846740722656,
1094,0,0.0,1479.951416015625,0.0,997.8275756835938,739.9757080078125,498.9137878417969,959.5308380126953,551.2768249511719,642.5919070181725
1094,1,0.0,262.9832763671875,0.0,584.6859741210938,131.49163818359375,292.3429870605469,168.276123046875,342.37910079956055,
1095,0,0.0,1479.783447265625,0.0,998.309326171875,739.8917236328125,499.1546630859375,959.480224609375,551.7575645446777,640.598273169886
1095,1,0.0,266.22479248046875,0.0,587.5296020507812,133.11239624023438,293.7648010253906,106.2128849029541,225.70934295654297,
1096,0,0.0,1480.5194091796875,0.0,998.8707275390624,740.2597045898438,499.4353637695312,959.9267730712891,552.3160400390625,640.5622329821595
1096,1,0.0,267.0765075683594,0.0,587.973876953125,133.5382537841797,293.9869384765625,108.16570091247559,225.31623458862305,
1097,0,0.0,1479.765380859375,0.0,998.4435424804688,739.8826904296875,499.2217712402344,960.1431121826172,552.4737319946289,641.9267293420976
1097,1,0.0,263.8088073730469,0.0,586.4613647460938,131.90440368652344,293.2306823730469,170.42581176757812,340.9552307128906,
1098,0,0.0,1480.9061279296875,0.0,997.56005859375,740.4530639648438,498.780029296875,960.4139556884766,551.3984985351562,641.2627461704853
1098,1,0.0,267.1932373046875,0.0,583.1054077148438,133.59661865234375,291.5527038574219,170.18319511413574,340.2907066345215,
1099,0,0.0,1480.695556640625,0.0,997.8905639648438,740.3477783203125,498.9452819824219,960.0242767333984,551.5682830810547,643.8095582092918
1099,1,0.0,263.0512390136719,0.0,579.19580078125,131.52561950683594,289.597900390625,169.62615203857422,340.7771911621094,
1100,0,0.0,1484.2781982421875,0.0,998.26953125,742.1390991210938,499.134765625,962.3624114990234,557.0629348754883,643.3666574279783
1100,1,0.0,272.9191589355469,0.0,564.3433837890625,136.45957946777344,282.17169189453125,171.08167266845703,336.27660751342773,
1101,0,0.0,1483.100341796875,0.0,997.3599243164062,741.5501708984375,498.6799621582031,962.155029296875,556.000244140625,642.3906312980607
1101,1,0.0,272.6771850585937,0.0,566.617919921875,136.33859252929685,283.3089599609375,171.3821678161621,335.223876953125,
1102,0,0.0,1482.17333984375,0.0,997.514892578125,741.086669921875,498.7574462890625,961.7648773193359,555.1208419799805,641.3622479737942
1102,1,0.0,272.1927795410156,0.0,571.687255859375,136.0963897705078,285.8436279296875,171.35237884521484,336.90357208251953,
1103,0,0.0,1482.4486083984375,0.0,997.7612915039062,741.2243041992188,498.8806457519531,961.7716064453125,555.8003082275391,643.6625281289581
1103,1,0.0,268.12030029296875,0.0,570.4293823242188,134.06015014648438,285.2146911621094,169.80193519592285,341.2995948791504,
1104,0,0.0,1480.14599609375,0.0,998.0836181640624,740.072998046875,499.0418090820312,960.11865234375,552.783203125,639.1590071618182
1104,1,0.0,269.0496826171875,0.0,589.0082397460938,134.52484130859375,294.5041198730469,169.97459030151367,343.34896087646484,
1105,0,0.0,1482.51318359375,0.0,998.4819946289062,741.256591796875,499.2409973144531,960.2347106933594,555.4011306762695,639.7225581249095
1105,1,0.0,274.6426696777344,0.0,576.547607421875,137.3213348388672,288.2738037109375,174.56517791748047,338.8692283630371,
1106,0,0.0,1482.1226806640625,0.0,996.7128295898438,741.0613403320312,498.3564147949219,960.0385589599609,553.5911560058594,637.9462520306242
1106,1,0.0,275.0625,0.0,583.3033447265625,137.53125,291.65167236328125,174.53780555725098,338.6198959350586,
1107,0,0.0,1486.0849609375,0.0,996.0184936523438,743.04248046875,498.0092468261719,961.3450622558594,556.7755355834961,643.181439309742
1107,1,0.0,265.421142578125,0.0,590.174560546875,132.7105712890625,295.0872802734375,172.02107620239258,341.96265411376953,
1108,0,0.0,1488.29833984375,0.0,995.6412353515624,744.149169921875,497.8206176757812,662.3636779785156,397.47821044921875,645.1639996285651
1108,1,0.0,263.1077575683594,0.0,590.8519287109375,131.5538787841797,295.42596435546875,139.39354515075684,283.89864349365234,
1109,0,0.0,1487.0631103515625,0.0,995.265625,743.5315551757812,497.6328125,962.1927795410156,558.0238342285156,642.3087413481053
1109,1,0.0,266.9713134765625,0.0,593.2481079101562,133.48565673828125,296.6240539550781,169.50400161743164,348.0732536315918,
1110,0,0.0,1485.9169921875,0.0,995.3010864257812,742.95849609375,497.6505432128906,961.2342224121094,557.6813659667969,643.0893102573862
1110,1,0.0,264.4128723144531,0.0,592.5814208984375,132.20643615722656,296.29071044921875,139.16771697998047,283.7288284301758,
1111,0,0.0,1486.561279296875,0.0,994.6979370117188,743.2806396484375,497.3489685058594,961.9098968505859,557.3615570068359,643.6307235549777
1111,1,0.0,262.6438293457031,0.0,595.864501953125,131.32191467285156,297.9322509765625,138.18663215637207,285.292781829834,
1112,0,0.0,1484.606201171875,0.0,993.9647216796876,742.3031005859375,496.9823608398438,961.8012084960938,555.8735427856445,643.6284248529734
1112,1,0.0,263.6573181152344,0.0,586.1485595703125,131.8286590576172,293.07427978515625,165.8199577331543,345.3056411743164,
1113,0,0.0,1484.7320556640625,0.0,994.6817626953124,742.3660278320312,497.3408813476562,961.6277313232422,555.6286087036133,643.9355138624828
1113,1,0.0,263.0932006835937,0.0,586.9927978515625,131.54660034179685,293.49639892578125,165.4717617034912,346.3880081176758,
1114,0,0.0,1485.4080810546875,0.0,994.984375,742.7040405273438,497.4921875,961.8968963623047,556.2011566162109,645.9893879006088
1114,1,0.0,258.47265625,0.0,590.2145385742188,129.236328125,295.1072692871094,165.5681972503662,346.320743560791,
1115,0,0.0,1484.123046875,0.0,995.5164794921876,742.0615234375,497.7582397460938,961.1733093261719,555.7022933959961,645.4131675727895
1115,1,0.0,257.9741516113281,0.0,592.0421752929688,128.98707580566406,296.0210876464844,164.84537506103516,347.92975997924805,
1116,0,0.0,1482.453857421875,0.0,995.7823486328124,741.2269287109375,497.8911743164062,960.9561309814453,554.3908386230469,643.7032608345171
1116,1,0.0,259.60650634765625,0.0,593.2156982421875,129.80325317382812,296.60784912109375,164.2948226928711,347.33679580688477,
1117,0,0.0,1485.30517578125,0.0,996.290283203125,742.652587890625,498.1451416015625,962.6942138671875,559.862663269043,645.1312583753648
1117,1,0.0,260.67840576171875,0.0,590.00634765625,130.33920288085938,295.003173828125,163.23737335205078,350.27871322631836,
1118,0,0.0,1484.8138427734375,0.0,996.1611328125,742.4069213867188,498.08056640625,962.116455078125,560.3806686401367,644.9163818749311
1118,1,0.0,263.5638427734375,0.0,581.1707763671875,131.78192138671875,290.58538818359375,161.7619342803955,346.92973709106445,
1119,0,0.0,1485.1199951171875,0.0,996.9179077148438,742.5599975585938,498.4589538574219,962.3251190185547,562.8638687133789,646.2730572036901
1119,1,0.0,258.1833190917969,0.0,590.3446044921875,129.09165954589844,295.17230224609375,161.87235641479492,349.94832611083984,
1120,0,0.0,1486.98681640625,0.0,995.5046997070312,743.493408203125,497.7523498535156,662.3324127197266,399.41793060302734,645.5746683688902
1120,1,0.0,263.228759765625,0.0,583.82177734375,131.6143798828125,291.910888671875,129.36433029174805,311.19934463500977,
1121,0,0.0,1487.961669921875,0.0,996.97998046875,743.9808349609375,498.489990234375,662.7550506591797,400.7779235839844,647.6387576351245
1121,1,0.0,258.047119140625,0.0,590.7115478515625,129.0235595703125,295.35577392578125,131.71848106384277,311.29629135131836,
1122,0,0.0,1486.12841796875,0.0,1015.2540893554688,743.064208984375,507.6270446777344,664.3216552734375,409.0373229980469,648.2775991898634
1122,1,0.0,262.2645568847656,0.0,587.2206420898438,131.1322784423828,293.6103210449219,157.3738899230957,347.88570404052734,
1123,0,0.0,1487.248291015625,0.0,1016.18359375,743.6241455078125,508.091796875,664.0299377441406,408.99005126953125,648.9079871698349
1123,1,0.0,263.0986633300781,0.0,585.1569213867188,131.54933166503906,292.5784606933594,155.05322074890137,347.2776069641113,
1124,0,0.0,1487.06640625,0.0,1015.4295043945312,743.533203125,507.7147521972656,663.8065643310547,408.3150177001953,649.8270156227633
1124,1,0.0,262.3266296386719,0.0,580.5581665039062,131.16331481933594,290.2790832519531,155.2909641265869,342.0933837890625,
1125,0,0.0,1483.758056640625,0.0,1015.0928955078124,741.8790283203125,507.5464477539062,662.6569061279297,407.96873474121094,650.6562645771658
1125,1,0.0,256.50372314453125,0.0,582.3561401367188,128.25186157226562,291.1780700683594,129.82077026367188,278.63708305358887,
1126,0,0.0,215.7066192626953,0.0,585.3521118164062,107.85330963134766,292.6760559082031,96.42107963562012,219.62014770507812,662.7984235110339
1126,1,0.0,1468.412109375,0.0,1018.867919921875,734.2060546875,509.4339599609375,659.2624053955078,405.98875427246094,
1127,0,0.0,222.3657073974609,0.0,580.8012084960938,111.18285369873045,290.4006042480469,98.85242652893066,219.74756622314453,659.2392752086677
1127,1,0.0,1465.937255859375,0.0,1018.8828125,732.9686279296875,509.44140625,658.4988861083984,406.0138168334961,
1128,0,0.0,1484.359375,0.0,993.2811279296876,742.1796875,496.6405639648438,661.5653381347656,400.1864547729492,656.8082077393389
1128,1,0.0,239.2266082763672,0.0,574.67333984375,119.6133041381836,287.336669921875,96.91065406799316,218.77867126464844,
1129,0,0.0,245.8247985839844,0.0,573.6328125,122.9123992919922,286.81640625,100.34424781799316,219.4709587097168,654.6002942896905
1129,1,0.0,1485.9163818359375,0.0,993.3696899414062,742.9581909179688,496.6848449707031,662.8373260498047,401.1986846923828,
1130,0,0.0,1485.4150390625,0.0,992.8321533203124,742.70751953125,496.4160766601562,813.4231414794922,483.8211135864258,653.7195860558762
1130,1,0.0,249.08837890625,0.0,567.5162963867188,124.544189453125,283.7581481933594,161.78016090393066,338.13775634765625,
1131,0,0.0,1487.0587158203125,0.0,993.1702880859376,743.5293579101562,496.5851440429688,662.6283721923828,401.7990951538086,653.910132876824
1131,1,0.0,246.2515411376953,0.0,579.901123046875,123.12577056884766,289.9505615234375,137.1525363922119,278.6704864501953,
1132,0,0.0,1489.3489990234375,0.0,993.6273193359376,744.6744995117188,496.8136596679688,663.4774322509766,402.65413665771484,653.4003325747639
1132,1,0.0,249.8769378662109,0.0,579.5778198242188,124.93846893310545,289.7889099121094,161.53836059570312,343.05946350097656,
1133,0,0.0,1487.02587890625,0.0,994.0469970703124,743.512939453125,497.0234985351562,662.9043579101562,401.86182403564453,657.4725783200882
1133,1,0.0,239.7298889160156,0.0,577.713623046875,119.8649444580078,288.8568115234375,101.96600914001465,220.6083221435547,
1134,0,0.0,1483.9730224609375,0.0,994.8424072265624,741.9865112304688,497.4212036132812,812.0904998779297,483.06946563720703,667.7040734360108
1134,1,0.0,215.7535095214844,0.0,576.591064453125,107.8767547607422,288.2955322265625,95.84953880310059,224.47269821166992,
1135,0,0.0,1486.743408203125,0.0,995.1091918945312,743.3717041015625,497.5545959472656,813.3385620117188,484.0559997558594,647.2169096211645
1135,1,0.0,263.1669921875,0.0,572.711669921875,131.58349609375,286.3558349609375,104.4078540802002,217.9562110900879,
1136,0,0.0,1485.046142578125,0.0,995.647705078125,742.5230712890625,497.8238525390625,965.7454681396484,569.490348815918,641.4279286854468
1136,1,0.0,278.71728515625,0.0,559.1962890625,139.358642578125,279.59814453125,170.6113109588623,329.66003036499023,
1137,0,0.0,1492.86181640625,0.0,994.146484375,746.430908203125,497.0732421875,970.1307525634766,567.9495620727539,639.1615354543665
1137,1,0.0,288.07330322265625,0.0,566.835693359375,144.03665161132812,283.4178466796875,173.0348663330078,335.4794235229492,
1138,0,0.0,1488.6988525390625,0.0,994.8116455078124,744.3494262695312,497.4058227539062,967.3082275390625,565.0190124511719,635.6680161357264
1138,1,0.0,297.51666259765625,0.0,550.53662109375,148.75833129882812,275.268310546875,171.66718864440918,334.31507873535156,
1139,0,0.0,1491.78759765625,0.0,994.6995849609376,745.893798828125,497.3497924804688,969.2964935302734,569.1486663818359,637.7047129996523
1139,1,0.0,297.3161315917969,0.0,547.58984375,148.65806579589844,273.794921875,173.22152137756348,330.9578285217285,
1140,0,0.0,1490.408447265625,0.0,994.8175048828124,745.2042236328125,497.4087524414062,968.0269470214844,567.24169921875,641.5836134718669
1140,1,0.0,288.2042541503906,0.0,546.2384033203125,144.1021270751953,273.11920166015625,170.70339965820312,332.6567802429199,
1141,0,0.0,1488.939697265625,0.0,995.1377563476562,744.4698486328125,497.5688781738281,967.6090850830078,567.3917465209961,642.9863549590201
1141,1,0.0,283.2168884277344,0.0,547.9707641601562,141.6084442138672,273.9853820800781,169.92292404174805,334.42394638061523,
1142,0,0.0,1490.1588134765625,0.0,994.98193359375,745.0794067382812,497.490966796875,968.8915252685547,568.8123321533203,644.3278761039165
1142,1,0.0,281.0529479980469,0.0,549.2279052734375,140.52647399902344,274.61395263671875,168.10565567016602,335.5777816772461,
1143,0,0.0,1491.8726806640625,0.0,994.5602416992188,745.9363403320312,497.2801208496094,817.5802459716797,484.80909729003906,644.9689103268145
1143,1,0.0,280.7694396972656,0.0,550.5236206054688,140.3847198486328,275.2618103027344,168.2445182800293,336.6620635986328,
1144,0,0.0,1491.1942138671875,0.0,994.5814819335938,745.5971069335938,497.2907409667969,816.4893035888672,483.7918167114258,645.5389897708391
1144,1,0.0,277.6628723144531,0.0,553.8729248046875,138.83143615722656,276.93646240234375,136.4404125213623,275.87603759765625,
1145,0,0.0,1491.3458251953125,0.0,994.9465942382812,745.6729125976562,497.4732971191406,969.6784362792969,569.9377746582031,645.0499810782642
1145,1,0.0,274.54052734375,0.0,566.2943115234375,137.270263671875,283.14715576171875,129.1278896331787,282.4700469970703,
1146,0,0.0,1492.137939453125,0.0,994.9905395507812,746.0689697265625,497.4952697753906,970.0503082275391,569.6132507324219,646.5583347793336
1146,1,0.0,274.09326171875,0.0,560.8040771484375,137.046630859375,280.40203857421875,101.2969970703125,219.8540267944336,
1147,0,0.0,1495.0052490234375,0.0,995.2725219726562,747.5026245117188,497.6362609863281,970.6764373779297,570.3412246704102,648.4742193580873
1147,1,0.0,272.7201232910156,0.0,561.5740966796875,136.3600616455078,280.78704833984375,99.86335945129395,220.3306121826172,
1148,0,0.0,1494.1612548828125,0.0,995.2847900390624,747.0806274414062,497.6423950195312,969.5373229980469,570.2678909301758,644.264774974334
1148,1,0.0,274.1506652832031,0.0,580.6975708007812,137.07533264160156,290.3487854003906,97.76337623596191,226.10497665405273,
1149,0,0.0,1492.3511962890625,0.0,996.263916015625,746.1755981445312,498.1319580078125,967.8838195800781,568.829216003418,648.1510967311115
1149,1,0.0,271.47906494140625,0.0,560.5224609375,135.73953247070312,280.26123046875,124.26841926574707,281.0528678894043,
1150,0,0.0,1487.1134033203125,0.0,995.6546630859376,743.5567016601562,497.8273315429688,964.6443939208984,567.0373916625977,647.0289924969162
1150,1,0.0,269.828369140625,0.0,556.56103515625,134.9141845703125,278.280517578125,97.76785469055176,217.52842330932617,
1151,0,0.0,1486.701904296875,0.0,995.642822265625,743.3509521484375,497.8214111328125,964.8067474365234,568.5487442016602,645.993204332045
1151,1,0.0,270.89129638671875,0.0,558.569091796875,135.44564819335938,279.2845458984375,122.18180084228516,281.1791458129883,
1152,0,0.0,1491.04833984375,0.0,994.5847778320312,745.524169921875,497.2923889160156,967.0149383544922,567.3373641967773,646.1999483247122
1152,1,0.0,272.1208190917969,0.0,565.0347900390625,136.06040954589844,282.51739501953125,127.31817817687988,281.66498947143555,
1153,0,0.0,1487.20849609375,0.0,994.2716674804688,743.604248046875,497.1358337402344,966.0491943359375,565.2979202270508,644.2834546843378
1153,1,0.0,272.6499938964844,0.0,563.8621826171875,136.3249969482422,281.93109130859375,128.28037071228027,280.94872665405273,
1154,0,0.0,1486.842041015625,0.0,994.2755126953124,743.4210205078125,497.1377563476562,965.0736389160156,566.6240921020508,640.5474988568274
1154,1,0.0,274.1371765136719,0.0,581.2969360351562,137.06858825683594,290.6484680175781,128.08935928344727,286.5430603027344,
1155,0,0.0,1487.62109375,0.0,994.283935546875,743.810546875,497.1419677734375,965.7691345214844,567.1113052368164,645.6855048235068
1155,1,0.0,270.78009033203125,0.0,561.9217529296875,135.39004516601562,280.96087646484375,128.29343605041504,280.3862190246582,
1156,0,0.0,1486.61669921875,0.0,994.7080078125,743.308349609375,497.35400390625,965.4389801025391,566.0185317993164,644.4957135951984
1156,1,0.0,270.8177795410156,0.0,566.5352783203125,135.4088897705078,283.26763916015625,126.83382034301758,281.7866401672363,
1157,0,0.0,1488.552734375,0.0,995.2567749023438,744.2763671875,497.6283874511719,965.9432678222656,566.9766693115234,645.5401912764726
1157,1,0.0,271.2699279785156,0.0,565.0113525390625,135.6349639892578,282.50567626953125,127.59642791748047,282.01789474487305,
1158,0,0.0,1486.853271484375,0.0,995.6932983398438,743.4266357421875,497.8466491699219,966.2841796875,565.4954376220703,640.6381647543159
1158,1,0.0,275.04736328125,0.0,579.5256958007812,137.523681640625,289.7628479003906,128.46738815307617,286.17890548706055,
1159,0,0.0,1487.4266357421875,0.0,995.1966552734376,743.7133178710938,497.5983276367188,966.8555450439453,566.2041168212891,640.4026194152693
1159,1,0.0,275.52301025390625,0.0,580.767333984375,137.76150512695312,290.3836669921875,127.54307174682617,286.89839935302734,
1160,0,0.0,1487.736572265625,0.0,996.3233642578124,743.8682861328125,498.1616821289062,966.7921142578125,566.1230316162109,640.7203602951776
1160,1,0.0,275.1416015625,0.0,581.9518432617188,137.57080078125,290.9759216308594,128.82218742370605,286.30660247802734,
1161,0,0.0,1487.954345703125,0.0,996.75244140625,743.9771728515625,498.376220703125,966.1489868164062,566.5192947387695,640.7636474872442
1161,1,0.0,274.94647216796875,0.0,583.32275390625,137.47323608398438,291.661376953125,99.6501235961914,226.58655548095703,
1162,0,0.0,1489.321533203125,0.0,997.4031372070312,744.6607666015625,498.7015686035156,966.455810546875,567.1587753295898,641.5189965478321
1162,1,0.0,274.97265625,0.0,583.2252807617188,137.486328125,291.6126403808594,99.14491271972656,226.74423599243164,
1163,0,0.0,1489.28955078125,0.0,996.8466796875,744.644775390625,498.42333984375,966.5588073730469,567.0019760131836,641.8650202502588
1163,1,0.0,274.1723937988281,0.0,582.7777099609375,137.08619689941406,291.38885498046875,99.31706428527832,226.06430053710938,
1164,0,0.0,1489.07421875,0.0,997.0200805664062,744.537109375,498.5100402832031,966.6058959960938,566.9447021484375,641.8214826889359
1164,1,0.0,274.51788330078125,0.0,581.5779418945312,137.25894165039062,290.7889709472656,99.8204174041748,225.77762985229492,
1165,0,0.0,1487.6685791015625,0.0,997.4979248046876,743.8342895507812,498.7489624023438,967.2445373535156,567.7360000610352,641.1953325479891
1165,1,0.0,273.5159606933594,0.0,584.751953125,136.7579803466797,292.3759765625,99.94326400756836,226.37304306030273,
1166,0,0.0,1487.6783447265625,0.0,997.904541015625,743.8391723632812,498.9522705078125,967.2083435058594,567.7518768310547,641.0892834811199
1166,1,0.0,273.8957214355469,0.0,584.7294921875,136.94786071777344,292.36474609375,100.11631965637207,226.65069961547852,
1167,0,0.0,1488.3428955078125,0.0,998.6544799804688,744.1714477539062,499.3272399902344,966.6759643554688,567.5873336791992,641.1782322172961
1167,1,0.0,274.2857360839844,0.0,585.7340087890625,137.1428680419922,292.86700439453125,100.78226089477539,226.41416931152344,
1168,0,0.0,1491.983642578125,0.0,998.1866455078124,745.9918212890625,499.0933227539062,968.5801391601562,568.2055892944336,642.1762076246738
1168,1,0.0,276.3350830078125,0.0,583.7476196289062,138.16754150390625,291.8738098144531,100.72520446777344,225.98839950561523,
1169,0,0.0,1493.46142578125,0.0,998.250244140625,746.730712890625,499.1251220703125,969.4934387207031,568.971076965332,641.9268798364451
1169,1,0.0,276.6694641113281,0.0,588.7410278320312,138.33473205566406,294.3705139160156,130.30922508239746,288.9325866699219,
1170,0,0.0,1493.6343994140625,0.0,997.6528930664062,746.8171997070312,498.8264465332031,969.5482788085938,569.0987548828125,641.2033724237093
1170,1,0.0,278.0238037109375,0.0,589.17041015625,139.01190185546875,294.585205078125,79.03327941894531,159.64486694335938,
1171,0,0.0,1496.64453125,0.0,998.243896484375,748.322265625,499.1219482421875,970.9833526611328,571.7024612426758,646.0216953205894
1171,1,0.0,276.883056640625,0.0,572.1475830078125,138.4415283203125,286.07379150390625,79.54294204711914,154.89655685424805,
1172,0,0.0,1496.400634765625,0.0,998.1553344726562,748.2003173828125,499.0776672363281,971.2996368408203,572.5549545288086,641.2283768099848
1172,1,0.0,280.1659851074219,0.0,591.3770141601562,140.08299255371094,295.6885070800781,79.42686462402344,160.5807113647461,
1173,0,0.0,1499.1451416015625,0.0,998.2102661132812,749.5725708007812,499.1051330566406,972.4057006835938,574.662712097168,646.7762964173862
1173,1,0.0,277.2777404785156,0.0,573.5711669921875,138.6388702392578,286.78558349609375,79.29762840270996,155.58309936523438,
1174,0,0.0,1501.4189453125,0.0,996.76904296875,750.70947265625,498.384521484375,975.2102813720703,576.3094253540039,647.1799959629215
1174,1,0.0,278.0816345214844,0.0,573.9054565429688,139.0408172607422,286.9527282714844,79.81901550292969,155.61765670776367,
1175,0,0.0,1501.103515625,0.0,997.0765380859376,750.5517578125,498.5382690429688,975.1182098388672,577.1846694946289,646.6285868808263
1175,1,0.0,278.1005249023437,0.0,576.6270141601562,139.05026245117185,288.3135070800781,80.15899276733398,156.21282196044922,
1176,0,0.0,1501.006103515625,0.0,998.1245727539062,750.5030517578125,499.0622863769531,975.8255004882812,574.9704132080078,647.0397217269476
1176,1,0.0,277.79034423828125,0.0,575.768310546875,138.89517211914062,287.8841552734375,79.95567512512207,156.03021240234375,
1177,0,0.0,1500.254150390625,0.0,997.8375244140624,750.1270751953125,498.9187622070312,975.8237915039062,575.2417526245117,646.5028271659019
1177,1,0.0,277.5781555175781,0.0,577.2105712890625,138.78907775878906,288.60528564453125,79.83903503417969,156.31633377075195,
1178,0,0.0,1498.770263671875,0.0,996.4833984375,749.3851318359375,498.24169921875,976.4076232910156,576.2899627685547,645.5403615758449
1178,1,0.0,279.0744934082031,0.0,573.1257934570312,139.53724670410156,286.5628967285156,80.10739707946777,155.39740753173828,
1179,0,0.0,1498.049560546875,0.0,995.69677734375,749.0247802734375,497.848388671875,976.609130859375,577.132942199707,645.1950565666185
1179,1,0.0,278.9705505371094,0.0,572.6683959960938,139.4852752685547,286.3341979980469,80.12717056274414,155.20229721069336,
1180,0,0.0,1495.36376953125,0.0,995.8294677734376,747.681884765625,497.9147338867188,973.1448059082031,572.097297668457,643.8628002048727
1180,1,0.0,277.92889404296875,0.0,576.19921875,138.96444702148438,288.099609375,79.73695945739746,156.24315643310547,
1181,0,0.0,1493.816162109375,0.0,996.0899047851562,746.9080810546875,498.0449523925781,971.8804016113281,572.9938888549805,642.5867819813582
1181,1,0.0,278.38775634765625,0.0,578.4718017578125,139.19387817382812,289.23590087890625,80.25959777832031,156.78787994384766,
1182,0,0.0,1498.2474365234375,0.0,994.72900390625,749.1237182617188,497.364501953125,667.5140228271484,402.80296325683594,645.4138309059816
1182,1,0.0,278.50421142578125,0.0,572.28076171875,139.25210571289062,286.140380859375,80.17654991149902,155.84185028076172,
1183,0,0.0,1496.669189453125,0.0,994.163818359375,748.3345947265625,497.0819091796875,817.7014007568359,485.14739990234375,644.8829914199551
1183,1,0.0,279.1590576171875,0.0,568.528564453125,139.57952880859375,284.2642822265625,80.47411727905273,155.16776657104492,
1184,0,0.0,1496.4638671875,0.0,994.6126708984376,748.23193359375,497.3063354492188,666.1089630126953,402.22325134277344,644.9115587650916
1184,1,0.0,278.72100830078125,0.0,569.4703369140625,139.36050415039062,284.73516845703125,80.47631645202637,155.3302459716797,
1185,0,0.0,1496.083251953125,0.0,994.3932495117188,748.0416259765625,497.1966247558594,666.3252258300781,402.35398864746094,641.4526709016861
1185,1,0.0,281.565673828125,0.0,581.1219482421875,140.7828369140625,290.56097412109375,81.18586158752441,158.68201446533203,
1186,0,0.0,1497.875,0.0,994.17041015625,748.9375,497.085205078125,667.0830993652344,403.2389144897461,642.8504030159359
1186,1,0.0,280.8629455566406,0.0,579.55224609375,140.4314727783203,289.776123046875,80.62073707580566,158.03379821777344,
1187,0,0.0,1498.3758544921875,0.0,994.2134399414062,749.1879272460938,497.1067199707031,667.5433807373047,403.50782775878906,645.5098358645108
1187,1,0.0,279.0922241210937,0.0,569.8560180664062,139.54611206054685,284.9280090332031,80.3717155456543,155.40791702270508,
1188,0,0.0,1498.6324462890625,0.0,994.2302856445312,749.3162231445312,497.1151428222656,667.5665435791016,403.4266662597656,645.6761592774106
1188,1,0.0,279.6349182128906,0.0,568.042724609375,139.8174591064453,284.0213623046875,80.54819679260254,154.78579330444336,
1189,0,0.0,1499.04833984375,0.0,993.7630004882812,749.524169921875,496.8815002441406,667.8554077148438,403.65819549560547,645.6821151971858
1189,1,0.0,278.919677734375,0.0,570.7882690429688,139.4598388671875,285.3941345214844,80.53019332885742,155.22437286376953,
1190,0,0.0,1500.212890625,0.0,993.656982421875,750.1064453125,496.8284912109375,668.4800720214844,404.7431640625,646.3835984562695
1190,1,0.0,278.02789306640625,0.0,572.3366088867188,139.01394653320312,286.1683044433594,80.22016716003418,155.5976791381836,
1191,0,0.0,1497.68798828125,0.0,994.5089111328124,748.843994140625,497.2544555664062,818.3733367919922,488.5961685180664,644.9491353946231
1191,1,0.0,278.5159606933594,0.0,573.2523193359375,139.2579803466797,286.62615966796875,80.53657531738281,155.7799415588379,
1192,0,0.0,1494.6790771484375,0.0,995.5625,747.3395385742188,497.78125,969.9952392578125,575.7907791137695,643.5806914813639
1192,1,0.0,279.12371826171875,0.0,572.23095703125,139.56185913085938,286.115478515625,80.44097518920898,155.42023086547852,
1193,0,0.0,1492.32568359375,0.0,996.057373046875,746.162841796875,498.0286865234375,969.6968536376953,574.6835098266602,642.59163363136
1193,1,0.0,279.5482788085937,0.0,570.7727661132812,139.77413940429685,285.3863830566406,80.61107444763184,155.1599578857422,
1194,0,0.0,1492.516357421875,0.0,995.6511840820312,746.2581787109375,497.8255920410156,816.2719268798828,488.06470489501953,642.4340304999382
1194,1,0.0,279.2453308105469,0.0,572.7335205078125,139.62266540527344,286.36676025390625,80.86906242370605,155.26439666748047,
1195,0,0.0,1493.392333984375,0.0,995.65869140625,746.6961669921875,497.829345703125,969.5749359130859,576.4588623046875,642.8673400179966
1195,1,0.0,278.2608642578125,0.0,575.4573364257812,139.13043212890625,287.7286682128906,80.61953926086426,156.12496948242188,
1196,0,0.0,1495.7398681640625,0.0,996.7459716796876,747.8699340820312,498.3729858398438,970.1842498779297,576.9428787231445,644.4392029581027
1196,1,0.0,277.9122009277344,0.0,574.7230834960938,138.9561004638672,287.3615417480469,80.3705997467041,155.76784896850586,
1197,0,0.0,1494.424072265625,0.0,996.2501220703124,747.2120361328125,498.1250610351562,970.4210052490234,575.5240631103516,644.0054125334761
1197,1,0.0,276.1961975097656,0.0,578.04833984375,138.0980987548828,289.024169921875,80.44080352783203,156.3929786682129,
1198,0,0.0,1494.8876953125,0.0,996.0208740234376,747.44384765625,498.0104370117188,970.4293060302734,575.0586776733398,644.2733517854028
1198,1,0.0,276.166748046875,0.0,577.60498046875,138.0833740234375,288.802490234375,80.26992988586426,156.41191864013672,
1199,0,0.0,1496.42236328125,0.0,995.5358276367188,748.211181640625,497.7679138183594,817.7551422119141,488.38702392578125,645.3479370988521
1199,1,0.0,273.9128112792969,0.0,581.57177734375,136.95640563964844,290.785888671875,80.12357711791992,157.17254638671875,
1200,0,0.0,1494.518310546875,0.0,997.3870239257812,747.2591552734375,498.6935119628906,664.5718231201172,405.1664352416992,643.4558969658249
