index,confidence,hand,time,person,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
961,  score: 0.97898346,"  label: ""Left""",19200,0.418639,0.40205675,4.9873194e-09,0.39580637,0.41844112,-0.012512548,0.37234846,0.41064754,-0.013759079,0.35434994,0.4021327,-0.011211716,0.34031427,0.39751709,-0.007678765,0.3716384,0.3525362,-0.008932712,0.35089678,0.32597676,-0.0025323676,0.3405052,0.31399104,0.0016902122,0.33137572,0.3038674,0.0038248943,0.37937525,0.33768827,0.0012047273,0.35806537,0.33226597,0.007916036,0.34979752,0.34789118,0.011173361,0.34750277,0.36094534,0.01259687,0.38520578,0.33510578,0.011350099,0.36563885,0.3314681,0.0173417,0.35837263,0.3452694,0.018403959,0.355532,0.3575932,0.018029364,0.38832805,0.33629876,0.020672387,0.3729863,0.33611035,0.02438387,0.36625144,0.34620854,0.024966324,0.36407623,0.3576788,0.025240595,left
962,  score: 0.83419794,"  label: ""Right""",19220,0.3493733,0.7496035,2.010054e-07,0.3374775,0.7272943,-0.020879798,0.31901887,0.7120388,-0.026012013,0.30234885,0.694341,-0.026288735,0.28763494,0.67779577,-0.024543118,0.29397738,0.7588251,-0.01192137,0.2689784,0.76211095,-0.01309934,0.25610924,0.7504367,-0.014180923,0.25010073,0.73699677,-0.014297651,0.29522756,0.75420165,2.6826567e-05,0.27529594,0.7408115,6.090282e-05,0.26848286,0.7209271,-0.0018145404,0.2659645,0.7039636,-0.002953641,0.29867214,0.7466084,0.010152291,0.2839732,0.72844833,0.008058283,0.2813461,0.70866364,0.0037735156,0.28063497,0.6938512,0.0014473229,0.3024702,0.7387946,0.018776426,0.29224864,0.7230782,0.015983013,0.291229,0.70666265,0.0128709655,0.29219222,0.6953216,0.011656521,left
962,  score: 0.97698724,"  label: ""Left""",19220,0.41839698,0.40206352,1.3094635e-08,0.39566755,0.4178479,-0.013924625,0.37236634,0.4097313,-0.015591797,0.3543936,0.4015436,-0.013102703,0.3402109,0.39711866,-0.009571803,0.37233052,0.3512015,-0.010194732,0.35140353,0.3249711,-0.0038019044,0.34084466,0.3128122,0.00039545193,0.3313126,0.30254138,0.0025166022,0.37988165,0.33699208,0.0008254364,0.35813567,0.33178344,0.0072614686,0.34979427,0.34763953,0.010167775,0.3472574,0.36071205,0.011431494,0.38536924,0.3348827,0.011831982,0.36551514,0.33107585,0.017432354,0.3582739,0.3454595,0.017996525,0.35529187,0.3578571,0.017455548,0.38796604,0.33632302,0.02197816,0.3723026,0.33585942,0.025463378,0.36543274,0.34650227,0.025770806,0.36302826,0.35831308,0.025917787,left
963,  score: 0.8544842,"  label: ""Right""",19240,0.35007644,0.75024337,2.0915975e-07,0.33842072,0.7283077,-0.021257278,0.31977773,0.7136698,-0.026429363,0.3029762,0.69569856,-0.026642932,0.2882651,0.67867804,-0.024843728,0.29457033,0.75994956,-0.012301675,0.26943296,0.76345,-0.013357375,0.2564366,0.75179917,-0.0142708765,0.25005695,0.73852944,-0.014264166,0.29547378,0.75527614,-0.00012970167,0.27390832,0.74540144,0.00020612769,0.2654866,0.7272149,-0.0014211693,0.26174873,0.7106998,-0.002419521,0.2985729,0.74738365,0.010214067,0.28269896,0.73159146,0.00851335,0.2791407,0.7127565,0.004393874,0.27780735,0.6982167,0.0020832336,0.30219522,0.739085,0.01896735,0.29151213,0.7244786,0.016362993,0.2901089,0.7087213,0.013224758,0.2907087,0.6975003,0.0119294645,left
963,  score: 0.9802189,"  label: ""Left""",19240,0.41797325,0.40027562,4.319527e-09,0.3953853,0.41655838,-0.013454824,0.37198558,0.4084218,-0.014938439,0.3538879,0.4005817,-0.012310712,0.34016305,0.3963532,-0.008635051,0.3721233,0.34857994,-0.010698255,0.3511624,0.32181892,-0.0042002266,0.34059563,0.31062207,0.0005480048,0.33211297,0.3003444,0.003146343,0.3799715,0.3346786,0.0002722849,0.3582315,0.32892066,0.0063998676,0.35038596,0.34659812,0.00999141,0.3488822,0.3606364,0.011980326,0.3857805,0.33299032,0.01129948,0.3657593,0.32889026,0.016326101,0.3587586,0.3441273,0.016993422,0.35656,0.35703287,0.01673537,0.3887247,0.3345847,0.021601215,0.37296402,0.33444446,0.024412138,0.3663917,0.34611404,0.024466677,0.36465186,0.35853496,0.024595508,left
964,  score: 0.85403335,"  label: ""Right""",19260,0.3503387,0.75033444,2.0141833e-07,0.33846962,0.7285143,-0.021401087,0.31994832,0.7139763,-0.026137156,0.30332407,0.69660544,-0.02581782,0.28868476,0.68015105,-0.023453057,0.29476616,0.75934047,-0.0115810335,0.26984334,0.76404136,-0.012197139,0.25707683,0.75277454,-0.013020447,0.25090995,0.7398461,-0.013005067,0.29586565,0.7541519,0.0008722006,0.27468383,0.7453616,0.0017256045,0.26623923,0.727754,3.3758235e-05,0.26261613,0.7117249,-0.0011063347,0.29910645,0.7461235,0.011410955,0.2837098,0.7308119,0.010198406,0.28005883,0.71271646,0.0056599686,0.27838698,0.6987047,0.0029486802,0.30284333,0.73794645,0.020344803,0.2925752,0.7237437,0.018097412,0.2910214,0.7083968,0.014640768,0.29140368,0.6974232,0.01300085,left
964,  score: 0.97730774,"  label: ""Left""",19260,0.4175791,0.4000834,-1.0714562e-08,0.39468718,0.41574702,-0.012824879,0.371898,0.4072722,-0.014447836,0.35410944,0.39908126,-0.012230113,0.34033522,0.39535993,-0.0091108065,0.37216747,0.347562,-0.010872701,0.35153997,0.32009077,-0.005097557,0.34106618,0.30831277,-0.0008147588,0.33227587,0.29849273,0.0014635132,0.3802178,0.33356628,-0.00068139256,0.35765496,0.32911474,0.0044026556,0.35043055,0.34876537,0.0075672474,0.3498173,0.36464402,0.009399691,0.38612598,0.33189896,0.009640396,0.36547342,0.3283393,0.013860289,0.35925633,0.34531343,0.014584842,0.35824776,0.35957664,0.014514104,0.38915613,0.33390382,0.019276695,0.37331364,0.33449236,0.021708617,0.36716756,0.34727705,0.021876793,0.36618632,0.3606401,0.022164278,left
965,  score: 0.8463471,"  label: ""Right""",19280,0.35144955,0.7499495,2.0471269e-07,0.33945113,0.7293667,-0.020904388,0.32080343,0.7150454,-0.025389405,0.3040473,0.69738936,-0.025074128,0.2893102,0.6811085,-0.022725133,0.29521465,0.7600719,-0.010120171,0.27050838,0.764621,-0.01073705,0.25774395,0.75322855,-0.011773635,0.25143957,0.7403439,-0.011938697,0.29656988,0.7539884,0.0018417134,0.27578232,0.7452701,0.0025436021,0.26721442,0.72726345,0.000556201,0.26335856,0.7109027,-0.0007593972,0.30028284,0.7452744,0.011801339,0.28548926,0.7285738,0.010149532,0.28241155,0.70969903,0.0053595547,0.28107214,0.69535345,0.0026349756,0.30455658,0.7367501,0.020215461,0.2945083,0.72151977,0.017696675,0.29340655,0.70620674,0.014250093,0.2940953,0.69547576,0.012702568,left
965,  score: 0.9690398,"  label: ""Left""",19280,0.4185331,0.39983168,-2.0683405e-08,0.39572626,0.4153396,-0.012516382,0.37268445,0.40706846,-0.014446846,0.35470757,0.39858228,-0.012873021,0.3408336,0.3945487,-0.01042357,0.37322742,0.34613857,-0.009917172,0.3526345,0.31928992,-0.0046810997,0.34200245,0.3088111,-0.0009108815,0.33307168,0.30051577,0.0009879288,0.38119245,0.3326045,-0.00029183872,0.35846284,0.3302114,0.0037163536,0.35170686,0.35134488,0.0061133173,0.35145792,0.3672985,0.0075957337,0.38705122,0.33108717,0.009435349,0.36632395,0.32884124,0.013216698,0.36030895,0.34675863,0.014050171,0.35976723,0.36152267,0.014130978,0.39034462,0.33338147,0.01843177,0.3746435,0.33410498,0.02091039,0.36832243,0.34713903,0.021370227,0.3673833,0.36083794,0.02192534,left
966,  score: 0.8664799,"  label: ""Right""",19300,0.35190883,0.74959713,1.9522135e-07,0.33991835,0.72901505,-0.021374747,0.3214237,0.71483845,-0.025985522,0.3046443,0.6975516,-0.025608826,0.2898032,0.68162847,-0.023131585,0.29613566,0.75924015,-0.011095249,0.27133828,0.7638721,-0.011805008,0.25842106,0.7530812,-0.012741955,0.2522987,0.74085003,-0.012848085,0.29742017,0.7523514,0.0011940843,0.27686366,0.7413037,0.0015402795,0.26966414,0.7217539,-0.0005974257,0.26735044,0.704855,-0.0019569837,0.3009877,0.74324405,0.011510349,0.28588626,0.72520614,0.0095170615,0.2835893,0.705666,0.004420542,0.2831208,0.69139713,0.0015075272,0.30515194,0.7347545,0.02031925,0.29503313,0.7189241,0.017578915,0.2942269,0.70326346,0.013798033,0.2953561,0.6927624,0.01198605,left
966,  score: 0.9683903,"  label: ""Left""",19300,0.41866526,0.3995341,-2.8283386e-08,0.39594984,0.4133114,-0.0129141295,0.37295556,0.40603167,-0.01543375,0.35517263,0.39863232,-0.014287244,0.3414856,0.3946979,-0.012210263,0.37538332,0.3446053,-0.011548915,0.35356715,0.31956562,-0.0066872365,0.3427942,0.31019306,-0.0029662382,0.33373818,0.3025013,-0.0010304499,0.3830079,0.33079594,-0.001656123,0.35891193,0.32818824,0.002155075,0.3521464,0.3499575,0.0048650415,0.35187986,0.36646438,0.00657535,0.38839105,0.32889673,0.008369924,0.36672378,0.32628077,0.012220645,0.3604293,0.34434575,0.013370117,0.3595382,0.35937873,0.013616644,0.3913085,0.3309035,0.01763622,0.37535882,0.3312793,0.020146478,0.3687418,0.3439965,0.020648584,0.36717033,0.35764682,0.021183936,left
967,  score: 0.58701825,"  label: ""Right""",19320,0.37345424,0.75738126,2.527582e-07,0.34862423,0.73954326,-0.008554428,0.32781324,0.7248775,-0.009663411,0.31262848,0.707511,-0.009604246,0.2997299,0.6931343,-0.0089546805,0.3235807,0.7613036,0.00823495,0.30463877,0.76797783,0.013786215,0.29270053,0.7678835,0.014186649,0.28325045,0.7667113,0.013728103,0.32757607,0.76173663,0.01419405,0.3100637,0.7659847,0.021492198,0.29844323,0.76040876,0.02016622,0.29068685,0.75329566,0.018134484,0.330795,0.7588376,0.01923429,0.31459206,0.7595707,0.02605254,0.30185053,0.756183,0.026209107,0.29253256,0.74998194,0.025058081,0.33406958,0.7502288,0.023102399,0.32039905,0.7432998,0.02934893,0.31146497,0.7371253,0.032189377,0.30486268,0.7306756,0.033694968,left
967,  score: 0.8313936,"  label: ""Right""",19320,0.35277766,0.7501779,2.0962005e-07,0.340297,0.7281199,-0.020974183,0.3215619,0.7137051,-0.025239069,0.30461925,0.69648784,-0.02460578,0.28983203,0.68065506,-0.02190824,0.2968706,0.75974977,-0.010120996,0.27207705,0.7650746,-0.01038491,0.2591884,0.7541829,-0.011117089,0.2529181,0.7415482,-0.010996202,0.2986191,0.7551954,0.0022295953,0.27679852,0.7483141,0.0036820918,0.26744542,0.7308226,0.002109167,0.2631453,0.71421957,0.0009532445,0.30239367,0.7475349,0.012580955,0.28698382,0.73167294,0.011783171,0.28370622,0.7124593,0.00708475,0.28243047,0.69736516,0.004236184,0.30661333,0.73978686,0.021354878,0.29627335,0.725397,0.019572861,0.29478058,0.7098616,0.016138608,0.29526377,0.6986562,0.014431038,left
967,  score: 0.97169495,"  label: ""Left""",19320,0.41955292,0.39680076,-2.6239242e-08,0.39711186,0.41154903,-0.012845795,0.3743023,0.40490383,-0.015471481,0.35603654,0.39771342,-0.014529572,0.34231067,0.3941087,-0.01268274,0.37603596,0.34382385,-0.011466569,0.3546502,0.31787333,-0.0071138344,0.3433082,0.30952042,-0.003718318,0.3340055,0.30336982,-0.0018985926,0.38369945,0.33001542,-0.0017897043,0.35954735,0.324819,0.0016575616,0.35194108,0.3455279,0.004326854,0.3510656,0.3620884,0.006035639,0.38920787,0.32825887,0.00793775,0.36759812,0.3250395,0.011006139,0.36130905,0.3426696,0.011885981,0.36065736,0.35801595,0.012145613,0.39219347,0.3303869,0.01694138,0.37599677,0.33067387,0.018714713,0.369347,0.34331998,0.01891047,0.36788994,0.356934,0.01931871,left
968,  score: 0.87424314,"  label: ""Right""",19340,0.35343257,0.7493419,1.9559855e-07,0.34117246,0.72871476,-0.021428877,0.32251903,0.7141366,-0.02581063,0.30581647,0.69678515,-0.02511813,0.2910136,0.6807767,-0.022307942,0.29731143,0.75876266,-0.010986572,0.2727496,0.7635126,-0.0114592165,0.25983578,0.7527544,-0.012218152,0.25347844,0.7404557,-0.012242487,0.29867646,0.7517024,0.0014485226,0.27851295,0.740463,0.0019578577,0.27152562,0.7205528,-9.8822406e-05,0.26925683,0.7034889,-0.001412595,0.3022703,0.7426506,0.011910018,0.2874585,0.7244281,0.010034801,0.28538847,0.7045095,0.004838366,0.28503555,0.6901188,0.0018581478,0.30657017,0.7344272,0.02086766,0.29667205,0.7184931,0.018131752,0.29594433,0.7026313,0.0141771315,0.29717562,0.69208777,0.012241825,left
968,  score: 0.97246575,"  label: ""Left""",19340,0.42097247,0.396605,-2.6844035e-08,0.3987447,0.41088477,-0.012671688,0.37583566,0.4035483,-0.015174167,0.3573969,0.39657003,-0.014185079,0.34297848,0.39301366,-0.012327641,0.376897,0.34270293,-0.0107248165,0.35556245,0.31682175,-0.005671853,0.34417546,0.30806518,-0.0018077261,0.33508515,0.30124453,0.0002025015,0.3845446,0.32922783,-0.0010302395,0.36103183,0.32612932,0.0028516708,0.35488454,0.3481424,0.0057558254,0.35539183,0.3644065,0.007651528,0.39030474,0.32806534,0.008762878,0.3687396,0.32544348,0.012215575,0.36369872,0.34373823,0.013317887,0.36423302,0.35897982,0.013645094,0.3935742,0.33040166,0.017875237,0.3774131,0.3309928,0.020142943,0.37143606,0.34418738,0.020685164,0.37089145,0.35752586,0.0212548,left
969,  score: 0.76093334,"  label: ""Right""",19360,0.37002382,0.75551677,2.5538924e-07,0.34771162,0.7364737,-0.011477394,0.32745895,0.7216747,-0.013264992,0.31164998,0.70553493,-0.01271751,0.29854822,0.6928196,-0.011656449,0.32360741,0.7606176,0.0011814665,0.30477223,0.7663407,0.005312314,0.29276267,0.76549536,0.0045768525,0.28194416,0.7640892,0.0031145252,0.3259888,0.7620034,0.008893294,0.30862358,0.7673585,0.014503948,0.29562172,0.7616686,0.011783035,0.286132,0.75533414,0.00842386,0.32819217,0.75950736,0.015989799,0.31287485,0.7618244,0.021231214,0.29931247,0.7569627,0.019476343,0.28986555,0.75095445,0.01688294,0.33071622,0.7521836,0.021886868,0.31889805,0.745531,0.026365962,0.3100376,0.7379404,0.02747666,0.30380854,0.7306329,0.027669007,left
969,  score: 0.83789223,"  label: ""Right""",19360,0.35403055,0.7498172,2.1102277e-07,0.34179407,0.72761935,-0.021277742,0.3229054,0.7129706,-0.025540726,0.30576766,0.69592845,-0.02485702,0.2907259,0.68048877,-0.022072028,0.29791048,0.7597117,-0.010025992,0.27335396,0.76457787,-0.010222112,0.26071393,0.75400335,-0.010952271,0.25439236,0.74167114,-0.010851359,0.29954556,0.7550564,0.002425447,0.27812254,0.747788,0.0039661904,0.26884377,0.73075354,0.0024268394,0.26443517,0.71461195,0.0012969314,0.30337653,0.74747646,0.012832714,0.28856072,0.7310154,0.01198215,0.28573793,0.7122585,0.007473473,0.28464144,0.6978447,0.004822411,0.30764598,0.7396307,0.021621773,0.2977537,0.7249436,0.019885462,0.29674363,0.7099336,0.016701592,0.2975077,0.69946975,0.015223855,left
969,  score: 0.97148204,"  label: ""Left""",19360,0.4219379,0.39570218,-3.261959e-08,0.3995053,0.41050616,-0.0125188045,0.37682548,0.4027178,-0.014885559,0.35868046,0.39544278,-0.013751405,0.3445744,0.39106765,-0.011736719,0.378088,0.34211153,-0.011109956,0.35648188,0.3150423,-0.0063449563,0.34491035,0.3073941,-0.0024722312,0.33578882,0.30130118,-0.0004339668,0.3857618,0.32857728,-0.0015543012,0.36188528,0.32471725,0.0016946379,0.35602382,0.34718612,0.004419526,0.35712132,0.36315745,0.006227933,0.3915522,0.32702282,0.008129268,0.36974055,0.32420325,0.010906212,0.3651475,0.34319144,0.011751399,0.3666215,0.35838357,0.011980537,0.39482555,0.3287772,0.017172674,0.37836635,0.32978716,0.018791951,0.3730612,0.34407482,0.019037127,0.3735523,0.35777926,0.019458665,left
970,  score: 0.87505955,"  label: ""Right""",19380,0.35466868,0.74911314,2.0462649e-07,0.34186321,0.72791564,-0.02146393,0.32276785,0.7132664,-0.025502477,0.30600592,0.69605476,-0.024424268,0.29115874,0.67956173,-0.021260863,0.29760575,0.75851196,-0.009918319,0.27339777,0.7632041,-0.009798826,0.2604977,0.752713,-0.010489591,0.2539935,0.7403374,-0.010585324,0.2993009,0.7518708,0.0027849542,0.2789046,0.74167293,0.0041381754,0.27121976,0.7220216,0.0021852462,0.26832235,0.7044245,0.0007361861,0.30315456,0.7430937,0.0134569,0.2879903,0.7258009,0.01243232,0.28522825,0.70578676,0.007193224,0.28440168,0.6908036,0.0039294264,0.30762282,0.7349188,0.02257267,0.29752493,0.7194693,0.020318607,0.2963783,0.7035851,0.016249772,0.29719916,0.692582,0.014081203,left
970,  score: 0.9767748,"  label: ""Left""",19380,0.4240726,0.39489233,-3.70816e-08,0.40131262,0.40988892,-0.013266952,0.3780475,0.4019157,-0.016149716,0.35951266,0.3941545,-0.015407988,0.34508222,0.39033884,-0.013717271,0.3801237,0.34160805,-0.012532617,0.3584606,0.31547463,-0.00867083,0.34674332,0.3074463,-0.0053184796,0.33729798,0.30065045,-0.0036128943,0.38770252,0.32718882,-0.0029158285,0.36317757,0.3232913,-0.0008996082,0.3565735,0.34637907,0.0015668487,0.35709372,0.36334813,0.003434265,0.39307016,0.3251881,0.0067846077,0.3709024,0.3227734,0.008840302,0.3650676,0.34177282,0.009995688,0.3654404,0.35673842,0.010603449,0.39590484,0.32712188,0.015730198,0.37922797,0.328541,0.01696834,0.37305328,0.34258708,0.017326837,0.37262627,0.35594147,0.01792029,left
971,  score: 0.8358633,"  label: ""Right""",19400,0.35459143,0.7498579,2.035221e-07,0.34175572,0.7273695,-0.021178883,0.3225884,0.71274406,-0.024964012,0.30563793,0.6954628,-0.023721613,0.29092103,0.67964506,-0.020295164,0.29861078,0.7587913,-0.0098678665,0.27377042,0.7644332,-0.009700077,0.26130092,0.7537718,-0.009991387,0.2549998,0.7413192,-0.009602893,0.30025554,0.7536569,0.0026879301,0.2787384,0.7471135,0.004614088,0.2695898,0.7301467,0.0034848154,0.26518884,0.7143484,0.0025969362,0.30409986,0.74590874,0.013166422,0.28934455,0.72909135,0.012464616,0.28706908,0.7101745,0.007902611,0.28630975,0.6962198,0.0052112555,0.3083678,0.73812217,0.022040093,0.29879174,0.7229646,0.020319378,0.29817605,0.7078818,0.016916696,0.29931635,0.69791114,0.015251985,left
971,  score: 0.9813049,"  label: ""Left""",19400,0.4253653,0.39380297,-4.5077833e-08,0.40242162,0.4091502,-0.01262029,0.3788574,0.4007683,-0.015164247,0.35998604,0.39284584,-0.014191935,0.34564614,0.38940045,-0.012316844,0.38122705,0.34070298,-0.012509578,0.3590612,0.31436348,-0.0086914785,0.3468692,0.30658793,-0.0052584684,0.33705497,0.3003789,-0.0034541637,0.38889447,0.32578322,-0.0032485807,0.364498,0.32197,-0.001094338,0.35748893,0.3449606,0.0015248625,0.3573577,0.3622882,0.00341871,0.39459497,0.32340124,0.0061748135,0.37235534,0.32120946,0.008039785,0.3668109,0.34008065,0.009143522,0.367198,0.35556707,0.009763749,0.3978008,0.32538268,0.014946129,0.38088965,0.3273663,0.01597203,0.3748104,0.34148014,0.016324108,0.3744019,0.35524422,0.016952025,left
972,  score: 0.87102395,"  label: ""Right""",19420,0.35454407,0.7486841,2.0442066e-07,0.34146804,0.72770905,-0.021416113,0.32223928,0.7133796,-0.02496623,0.30552813,0.69587576,-0.023375206,0.29092923,0.6793417,-0.019618673,0.298223,0.75905406,-0.009901225,0.2735476,0.7642668,-0.009859478,0.26085004,0.75355184,-0.010292187,0.25438586,0.7407585,-0.010034828,0.29995725,0.75223434,0.0027283311,0.27873865,0.744656,0.0043719723,0.26996318,0.7266965,0.002915345,0.26604563,0.7100228,0.0018351828,0.3039687,0.7433884,0.013218799,0.28950736,0.7253041,0.011980413,0.2875896,0.7055314,0.0067029716,0.2871716,0.6911752,0.0036171866,0.30862942,0.7349342,0.022150919,0.29920337,0.7189284,0.01973851,0.2986979,0.70344585,0.015634293,0.29999876,0.6934088,0.013530073,left
972,  score: 0.9795258,"  label: ""Left""",19420,0.42689636,0.39392018,-4.9608513e-08,0.40352046,0.4083414,-0.011638372,0.3801071,0.39991778,-0.013962174,0.36142826,0.39161187,-0.013060138,0.34684002,0.38790166,-0.011372794,0.3823763,0.34096235,-0.010951726,0.36001018,0.31639308,-0.007108914,0.34814835,0.30773336,-0.004309997,0.3379078,0.30089465,-0.0030345113,0.39048085,0.3254314,-0.0022834206,0.3670314,0.32191762,0.00063220726,0.3594054,0.34313753,0.0029511456,0.35810935,0.36045352,0.004301948,0.39661306,0.3223203,0.006548505,0.37534863,0.32004777,0.009605601,0.36892775,0.337976,0.010836336,0.36784214,0.3539144,0.011106382,0.4003887,0.32390916,0.014678087,0.38482177,0.3257004,0.016836884,0.37795702,0.33869594,0.01752432,0.37600392,0.3523744,0.018095296,left
973,  score: 0.8546388,"  label: ""Right""",19440,0.35454893,0.7487549,2.0648915e-07,0.34144694,0.72742075,-0.021229371,0.32219264,0.71317023,-0.02486223,0.30542558,0.6958836,-0.023419546,0.29081842,0.67971265,-0.019820046,0.2983279,0.7590892,-0.00987468,0.2735526,0.76458436,-0.009888052,0.26084936,0.7537215,-0.010358825,0.25447002,0.7407684,-0.010100161,0.30016968,0.75293386,0.0026688653,0.27870652,0.745047,0.0042750807,0.2698965,0.72680646,0.002816441,0.26598054,0.7099532,0.0017399878,0.30421147,0.7445238,0.013104924,0.28946945,0.726238,0.011961009,0.28736138,0.70616317,0.006793036,0.28686902,0.6915269,0.00375225,0.30884233,0.73638254,0.021991752,0.29926038,0.72031236,0.019762611,0.29860204,0.7045637,0.015828077,0.29978687,0.6942381,0.013819466,left
973,  score: 0.981473,"  label: ""Left""",19440,0.4289851,0.39147353,-4.836877e-08,0.40534067,0.40650886,-0.011063984,0.38184634,0.39852345,-0.013295375,0.36281756,0.39029825,-0.0124025205,0.3479814,0.38740432,-0.0107386755,0.38384587,0.33823234,-0.00927618,0.36082903,0.31784114,-0.00426388,0.3492649,0.31265822,-0.00093946315,0.34000412,0.30744514,0.0005496607,0.3916984,0.32268,-0.0006113226,0.3675783,0.31849703,0.0030777988,0.36026204,0.34059963,0.0054829363,0.35877615,0.35834303,0.0068593663,0.39788127,0.31992632,0.008302774,0.37643,0.31747505,0.012088493,0.37007406,0.3358927,0.013301311,0.3687171,0.35243475,0.01342454,0.40154344,0.321868,0.01658493,0.38569152,0.32348624,0.019253206,0.37911722,0.33718714,0.020004177,0.37718022,0.35121906,0.020478899,left
974,  score: 0.8606608,"  label: ""Right""",19460,0.3546769,0.74847305,2.0963485e-07,0.34142464,0.72743815,-0.021309385,0.32218638,0.71359307,-0.025196526,0.3053315,0.6964731,-0.024042193,0.2906569,0.67997545,-0.020780234,0.29846957,0.75918335,-0.010078904,0.27366582,0.76473075,-0.010211351,0.2607434,0.75411826,-0.010812663,0.2539976,0.74131304,-0.010680399,0.30013144,0.75295216,0.0024281263,0.278396,0.74590343,0.003938928,0.26910487,0.72822726,0.0024413944,0.26477966,0.7115226,0.0013151059,0.30405393,0.7443311,0.012827537,0.28895923,0.7267656,0.011634278,0.286401,0.7069509,0.0064957687,0.28565067,0.6921045,0.003461125,0.30855656,0.73605365,0.02165807,0.2987547,0.7203639,0.01939356,0.29775864,0.7046982,0.015455272,0.29867262,0.69404715,0.01342852,left
974,  score: 0.98159236,"  label: ""Left""",19460,0.4312218,0.38913336,-5.980406e-08,0.40794066,0.4053874,-0.010951063,0.3841522,0.39779353,-0.013285339,0.365139,0.39030778,-0.012528591,0.35047632,0.38663355,-0.011006765,0.3852865,0.3385568,-0.010447124,0.36145365,0.31956136,-0.0065601096,0.34965116,0.31440812,-0.0037474174,0.33985016,0.3090953,-0.0024894401,0.3932883,0.32208616,-0.0022442096,0.36875755,0.3193901,0.00059288344,0.36147475,0.34181273,0.0029618882,0.36026588,0.35931474,0.004343314,0.39959124,0.31860673,0.006169102,0.3776035,0.3168404,0.008941215,0.3709127,0.3360125,0.0102243675,0.36967418,0.35265413,0.010525545,0.40339825,0.32009694,0.013959927,0.38712505,0.32229412,0.015876008,0.38032138,0.33671334,0.01660833,0.3785285,0.35108626,0.017148618,left
975,  score: 0.8475644,"  label: ""Right""",19480,0.35442472,0.74823385,2.0905613e-07,0.341464,0.7269375,-0.020921705,0.32215282,0.7131012,-0.024784086,0.30511692,0.6963888,-0.023723273,0.29033563,0.68038946,-0.020583551,0.29836342,0.7586821,-0.009796504,0.27346066,0.7642908,-0.009930003,0.26059806,0.7538732,-0.010547292,0.25383243,0.7413617,-0.01039392,0.29982123,0.7531165,0.0024720854,0.27758923,0.74738705,0.0040111956,0.26762256,0.73090523,0.0025513642,0.26275364,0.7148289,0.0014682397,0.303504,0.74481606,0.012674713,0.28791857,0.72839534,0.011634206,0.28486258,0.7093871,0.006728811,0.28367707,0.6947016,0.0038459857,0.3076748,0.73651516,0.021305561,0.29753003,0.7211579,0.019226456,0.2961983,0.70564777,0.015495398,0.29674602,0.6947505,0.013614698,left
975,  score: 0.9801043,"  label: ""Left""",19480,0.434382,0.38748047,-6.975018e-08,0.41140896,0.40460798,-0.01094945,0.38746008,0.39785135,-0.013310233,0.36821908,0.3907143,-0.012640891,0.35328168,0.38696274,-0.011150351,0.38799244,0.33947486,-0.010680101,0.36317432,0.32140622,-0.00753646,0.3513796,0.3162179,-0.004896074,0.34131768,0.31117874,-0.0036024076,0.39566156,0.32168722,-0.002649189,0.36992,0.31930596,-0.0006808527,0.36285523,0.34360868,0.0017045111,0.36229396,0.3625011,0.003383304,0.40177128,0.31715256,0.005523198,0.37879962,0.31615677,0.007522172,0.37234533,0.33720508,0.008886143,0.37189117,0.35463738,0.009524706,0.40553066,0.31777763,0.013074117,0.38893053,0.32072973,0.01456717,0.38203645,0.3363286,0.015231011,0.38061652,0.35101044,0.015864082,left
